# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-03-31 16:42:03","created_utc":"2026-03-31T20:42:03.135030Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
1.0,90.0,17.68,-48.15,-83.2242158285363
1.0,90.0,17.84,-47.04,171.7176699200395
1.0,90.0,18.0,-46.64,62.28295189082922
2.0,90.0,2.0,-17.7,-17.94436729038008
2.0,90.0,2.16,-16.94,69.94629399266245
2.0,90.0,2.32,-20.01,-45.17082009490843
2.0,90.0,2.48,-20.33,-148.1600163967
2.0,90.0,2.64,-21.95,127.14255023028127
2.0,90.0,2.8,-17.98,28.353300581423404
2.0,90.0,2.96,-16.97,-92.50672246106221
2.0,90.0,3.12,-18.98,155.3694957802871
2.0,90.0,3.28,-21.12,67.94380541451825
2.0,90.0,3.44,-19.38,-31.260844878900397
2.0,90.0,3.6,-19.26,-143.29097130402153
2.0,90.0,3.76,-21.75,128.88668553694254
2.0,90.0,3.92,-20.04,31.04674787949503
2.0,90.0,4.08,-19.22,-76.41583443831402
2.0,90.0,4.24,-20.77,-169.69666308781234
2.0,90.0,4.4,-19.95,93.95569745953173
2.0,90.0,4.56,-19.61,-10.907295050593298
2.0,90.0,4.72,-20.29,-108.71820473159359
2.0,90.0,4.88,-19.93,161.05977543491184
2.0,90.0,5.04,-20.96,57.99197784309838
2.0,90.0,5.2,-21.83,-32.15257123827926
2.0,90.0,5.36,-21.05,-123.780739614356
2.0,90.0,5.52,-22.13,131.13728268546086
2.0,90.0,5.68,-22.33,38.69343019053076
2.0,90.0,5.84,-23.05,-53.68038787420967
2.0,90.0,6.0,-23.53,-149.01731107807646
2.0,90.0,6.16,-24.31,113.57796966874811
2.0,90.0,6.32,-25.68,21.429939533211833
2.0,90.0,6.48,-25.9,-64.5999948187272
2.0,90.0,6.64,-25.54,-159.91443033684845
2.0,90.0,6.8,-25.22,108.09945246177504
2.0,90.0,6.96,-25.63,5.588487774109004
2.0,90.0,7.12,-25.63,-84.27071590189718
2.0,90.0,7.28,-25.67,177.6556844195977
2.0,90.0,7.44,-26.21,80.67564598908537
2.0,90.0,7.6,-25.7,-16.591702552704042
2.0,90.0,7.76,-27.02,-109.6506104677022
2.0,90.0,7.92,-27.03,154.75211452960156
2.0,90.0,8.08,-26.71,67.45782378864419
2.0,90.0,8.24,-26.69,-28.192857340036245
2.0,90.0,8.4,-27.06,-130.9671622223009
2.0,90.0,8.56,-27.0,137.47227507916966
2.0,90.0,8.72,-27.98,39.61009389866227
2.0,90.0,8.88,-27.72,-57.82590510365623
2.0,90.0,9.04,-28.94,-154.0987433505653
2.0,90.0,9.2,-29.94,113.35312315086442
2.0,90.0,9.36,-29.06,16.09761461044627
2.0,90.0,9.52,-29.31,-83.19889178555503
2.0,90.0,9.68,-30.3,-178.58832352845565
2.0,90.0,9.84,-30.51,78.6517205191895
2.0,90.0,10.0,-29.97,-13.729007910861755
2.0,90.0,10.16,-31.11,-113.32289484522461
2.0,90.0,10.32,-30.75,145.19505747470131
2.0,90.0,10.48,-30.65,51.40516094339281
2.0,90.0,10.64,-30.95,-46.76540208651399
2.0,90.0,10.8,-30.92,-151.1895606495441
2.0,90.0,10.96,-30.33,114.92691806001042
2.0,90.0,11.12,-30.72,12.759409290482735
2.0,90.0,11.28,-30.68,-93.58580497119273
2.0,90.0,11.44,-30.97,168.02771192626454
2.0,90.0,11.6,-32.16,65.77798771162252
2.0,90.0,11.76,-31.89,-36.327766802245655
2.0,90.0,11.92,-32.39,-137.32906745943052
2.0,90.0,12.08,-33.32,124.80584732887995
2.0,90.0,12.24,-33.54,15.122707874818637
2.0,90.0,12.4,-33.99,-87.11521848786441
2.0,90.0,12.56,-35.1,170.49688496994787
2.0,90.0,12.72,-38.74,65.32073330528395
2.0,90.0,12.88,-38.65,-16.018721255143884
2.0,90.0,13.04,-37.75,-112.6581250834156
2.0,90.0,13.2,-36.84,138.8088520991702
2.0,90.0,13.36,-38.81,24.628076650779597
2.0,90.0,13.52,-38.97,-71.45825344923549
2.0,90.0,13.68,-37.75,-167.86829880233293
2.0,90.0,13.84,-37.56,83.71725827994125
2.0,90.0,14.0,-37.25,-25.79374547039731
2.0,90.0,14.16,-36.9,-134.68863427358968
2.0,90.0,14.32,-36.28,105.79635883589057
2.0,90.0,14.48,-40.13,-131.5579711808561
2.0,90.0,14.64,-36.19,0.4738974956234477
2.0,90.0,14.8,-34.54,-152.971505426008
2.0,90.0,14.96,-34.66,73.88909761669555
2.0,90.0,15.12,-34.65,-41.5038148379536
2.0,90.0,15.28,-35.64,-153.38160648597014
2.0,90.0,15.44,-35.18,92.01722645591087
2.0,90.0,15.6,-36.1,-20.858638771114478
2.0,90.0,15.76,-37.3,-142.7480481774862
2.0,90.0,15.92,-36.73,104.92002044250032
2.0,90.0,16.08,-36.92,-4.176955621894479
2.0,90.0,16.24,-38.42,-125.50456838844381
2.0,90.0,16.4,-40.93,132.03608279250733
2.0,90.0,16.56,-39.63,9.369515834245158
2.0,90.0,16.72,-40.25,-109.8946694404965
2.0,90.0,16.88,-40.88,129.79363818983012
2.0,90.0,17.04,-41.82,14.48709612776915
2.0,90.0,17.2,-43.52,-101.04083358927673
2.0,90.0,17.36,-44.3,133.4003511391816
2.0,90.0,17.52,-45.44,20.002534111831288
2.0,90.0,17.68,-48.07,-84.91616954343614
2.0,90.0,17.84,-47.54,169.75818610168568
2.0,90.0,18.0,-46.67,63.990339039920876
3.0,90.0,2.0,-17.73,-17.273027475034183
3.0,90.0,2.16,-17.03,69.82339802072019
3.0,90.0,2.32,-20.05,-45.06596786677487
3.0,90.0,2.48,-20.32,-147.69450690746763
3.0,90.0,2.64,-21.88,127.13859993508876
3.0,90.0,2.8,-18.04,27.929110611004734
3.0,90.0,2.96,-17.0,-91.95442505391108
3.0,90.0,3.12,-19.06,156.45468488184275
3.0,90.0,3.28,-20.99,67.17892134248876
3.0,90.0,3.44,-19.49,-32.06809397635916
3.0,90.0,3.6,-19.5,-142.9579151136959
3.0,90.0,3.76,-21.63,129.79420072443583
3.0,90.0,3.92,-20.18,30.6662550497798
3.0,90.0,4.08,-19.25,-76.48146817043897
3.0,90.0,4.24,-20.83,-169.29806155612454
3.0,90.0,4.4,-19.93,93.93570842678125
3.0,90.0,4.56,-19.59,-11.435558703199757
3.0,90.0,4.72,-20.3,-108.3029487396901
3.0,90.0,4.88,-20.04,160.71303012162693
3.0,90.0,5.04,-20.99,58.360719554711245
3.0,90.0,5.2,-21.86,-31.377834450472562
3.0,90.0,5.36,-21.0,-122.5106166760428
3.0,90.0,5.52,-21.85,131.45652921589024
3.0,90.0,5.68,-22.34,36.89677758063134
3.0,90.0,5.84,-23.25,-53.967112519036945
3.0,90.0,6.0,-23.78,-148.84065690680825
3.0,90.0,6.16,-24.33,115.5114225954038
3.0,90.0,6.32,-25.5,20.799413993737872
3.0,90.0,6.48,-25.91,-64.88940160593634
3.0,90.0,6.64,-25.57,-160.98533905596054
3.0,90.0,6.8,-25.2,108.48349020616212
3.0,90.0,6.96,-25.71,4.790134252015044
3.0,90.0,7.12,-25.65,-83.53255348732439
3.0,90.0,7.28,-25.68,177.09296535136883
3.0,90.0,7.44,-26.37,80.46277657269259
3.0,90.0,7.6,-25.71,-16.82548803631704
3.0,90.0,7.76,-27.0,-109.89201084332335
3.0,90.0,7.92,-26.94,155.0784865585432
3.0,90.0,8.08,-26.73,67.62724990013282
3.0,90.0,8.24,-26.7,-30.51916278577441
3.0,90.0,8.4,-27.03,-130.8438776870516
3.0,90.0,8.56,-27.01,137.1771473260719
3.0,90.0,8.72,-28.17,38.540131519111995
3.0,90.0,8.88,-27.6,-59.558271047722435
3.0,90.0,9.04,-29.0,-155.42198395230676
3.0,90.0,9.2,-30.02,113.49115842254058
3.0,90.0,9.36,-29.0,15.0191951388784
3.0,90.0,9.52,-29.39,-82.93978691213643
3.0,90.0,9.68,-30.27,-179.5492759427487
3.0,90.0,9.84,-30.58,79.30897603336557
3.0,90.0,10.0,-30.01,-14.159922398578448
3.0,90.0,10.16,-31.26,-112.38025809413938
3.0,90.0,10.32,-30.7,145.69936407347515
3.0,90.0,10.48,-30.64,51.653399385110276
3.0,90.0,10.64,-31.0,-46.68139793186543
3.0,90.0,10.8,-30.96,-150.83555913130596
3.0,90.0,10.96,-30.36,115.50086453856673
3.0,90.0,11.12,-30.81,13.502056390153939
3.0,90.0,11.28,-30.75,-93.34732389066545
3.0,90.0,11.44,-31.19,167.98144454578855
3.0,90.0,11.6,-32.22,66.56594905238403
3.0,90.0,11.76,-31.82,-34.63387487681991
3.0,90.0,11.92,-32.35,-136.25005513209177
3.0,90.0,12.08,-33.35,125.12204855587039
3.0,90.0,12.24,-33.69,15.091233128057178
3.0,90.0,12.4,-34.15,-86.61044323108916
3.0,90.0,12.56,-35.07,170.94168898135112
3.0,90.0,12.72,-38.86,65.83671633755021
3.0,90.0,12.88,-38.82,-15.176702290933143
3.0,90.0,13.04,-37.67,-112.17351978761023
3.0,90.0,13.2,-36.79,139.77144777809528
3.0,90.0,13.36,-38.94,24.844328010245857
3.0,90.0,13.52,-39.01,-71.0546455221272
3.0,90.0,13.68,-37.73,-166.28530308293017
3.0,90.0,13.84,-37.64,85.08161404712112
3.0,90.0,14.0,-37.19,-23.668436482566445
3.0,90.0,14.16,-37.05,-133.38212407123328
3.0,90.0,14.32,-36.17,106.71213986761254
3.0,90.0,14.48,-40.26,-131.2433406007666
3.0,90.0,14.64,-36.31,-0.28085654811665417
3.0,90.0,14.8,-34.71,-154.26261192704325
3.0,90.0,14.96,-34.71,72.01353313209185
3.0,90.0,15.12,-34.84,-43.49732884865472
3.0,90.0,15.28,-35.62,-154.00699053901332
3.0,90.0,15.44,-35.24,91.3848325674096
3.0,90.0,15.6,-35.93,-20.5477017566847
3.0,90.0,15.76,-37.06,-142.72399004693557
3.0,90.0,15.92,-36.7,105.15602022845421
3.0,90.0,16.08,-36.89,-3.127831907746323
3.0,90.0,16.24,-38.11,-125.41196044643334
3.0,90.0,16.4,-40.9,130.12415686122353
3.0,90.0,16.56,-39.55,7.911830947087564
3.0,90.0,16.72,-40.16,-108.88595799740581
3.0,90.0,16.88,-40.77,128.02380343660676
3.0,90.0,17.04,-42.05,14.152818926279537
3.0,90.0,17.2,-43.2,-101.83377415136573
3.0,90.0,17.36,-44.3,132.5483734203372
3.0,90.0,17.52,-45.48,21.13292878434846
3.0,90.0,17.68,-47.85,-84.68117595259831
3.0,90.0,17.84,-47.1,169.06489694684421
3.0,90.0,18.0,-46.33,65.1805021624222
4.0,90.0,2.0,-17.76,-16.2985140103935
4.0,90.0,2.16,-17.12,70.04483974915752
4.0,90.0,2.32,-20.12,-44.66696705624283
4.0,90.0,2.48,-20.38,-146.9931578751502
4.0,90.0,2.64,-21.84,126.76685717110966
4.0,90.0,2.8,-18.12,27.362412469387262
4.0,90.0,2.96,-17.03,-91.74301425712552
4.0,90.0,3.12,-19.16,157.17117641361068
4.0,90.0,3.28,-20.81,66.05274869200133
4.0,90.0,3.44,-19.56,-33.2098313978115
4.0,90.0,3.6,-19.72,-142.59563062125733
4.0,90.0,3.76,-21.54,130.24163235532532
4.0,90.0,3.92,-20.29,29.961594412173632
4.0,90.0,4.08,-19.32,-76.42910168957812
4.0,90.0,4.24,-20.89,-169.06045704641537
4.0,90.0,4.4,-19.94,93.78284486837218
4.0,90.0,4.56,-19.6,-11.541208892425367
4.0,90.0,4.72,-20.24,-107.98357557957138
4.0,90.0,4.88,-20.11,160.0661520999061
4.0,90.0,5.04,-21.08,58.64400611814111
4.0,90.0,5.2,-21.91,-30.23681253399469
4.0,90.0,5.36,-21.02,-121.95408105139953
4.0,90.0,5.52,-21.65,131.26102626773022
4.0,90.0,5.68,-22.37,35.24251454384157
4.0,90.0,5.84,-23.46,-54.35850337827163
4.0,90.0,6.0,-24.0,-148.38667322701295
4.0,90.0,6.16,-24.35,116.61738328001512
4.0,90.0,6.32,-25.34,20.563879870877788
4.0,90.0,6.48,-25.87,-64.3707159578187
4.0,90.0,6.64,-25.61,-161.18708197646373
4.0,90.0,6.8,-25.13,108.45809399285449
4.0,90.0,6.96,-25.78,4.72643912556763
4.0,90.0,7.12,-25.62,-82.46895854392284
4.0,90.0,7.28,-25.8,177.99194478978777
4.0,90.0,7.44,-26.4,81.36193710423814
4.0,90.0,7.6,-25.73,-16.492921089458093
4.0,90.0,7.76,-27.08,-109.4847008961656
4.0,90.0,7.92,-27.02,155.91740869347305
4.0,90.0,8.08,-26.73,67.98819689568778
4.0,90.0,8.24,-26.67,-29.636466480595555
4.0,90.0,8.4,-26.99,-131.21117756034195
4.0,90.0,8.56,-27.06,136.43053528217993
4.0,90.0,8.72,-28.19,37.80224466135467
4.0,90.0,8.88,-27.59,-59.54699534075205
4.0,90.0,9.04,-28.98,-155.90916902431013
4.0,90.0,9.2,-29.96,112.49713836340155
4.0,90.0,9.36,-28.97,14.259909453956581
4.0,90.0,9.52,-29.53,-83.42322429553329
4.0,90.0,9.68,-30.26,-179.56692147971418
4.0,90.0,9.84,-30.59,78.58338410054195
4.0,90.0,10.0,-30.08,-14.120908811216587
4.0,90.0,10.16,-31.24,-112.88603431358898
4.0,90.0,10.32,-30.75,146.4210248541573
4.0,90.0,10.48,-30.63,51.14181397060186
4.0,90.0,10.64,-31.07,-46.7586009245121
4.0,90.0,10.8,-31.05,-150.6250525258597
4.0,90.0,10.96,-30.54,115.55357029310252
4.0,90.0,11.12,-30.92,14.009259429656291
4.0,90.0,11.28,-30.59,-92.90464785743279
4.0,90.0,11.44,-31.25,166.34998128793515
4.0,90.0,11.6,-32.44,66.90346857887347
4.0,90.0,11.76,-31.97,-33.429822538714035
4.0,90.0,11.92,-32.35,-136.38475167578542
4.0,90.0,12.08,-33.34,125.076977504583
4.0,90.0,12.24,-33.8,14.100087110707022
4.0,90.0,12.4,-34.3,-85.51669791942565
4.0,90.0,12.56,-35.22,172.4786194958395
4.0,90.0,12.72,-38.95,65.42623291750395
4.0,90.0,12.88,-39.13,-14.522043238096161
4.0,90.0,13.04,-37.88,-110.13609832560303
4.0,90.0,13.2,-36.81,139.69660679110623
4.0,90.0,13.36,-39.15,26.039961499715876
4.0,90.0,13.52,-38.97,-69.96240104460254
4.0,90.0,13.68,-38.11,-165.2755121537332
4.0,90.0,13.84,-37.8,86.32636150659788
4.0,90.0,14.0,-37.41,-22.238421069351755
4.0,90.0,14.16,-36.86,-131.40310149693565
4.0,90.0,14.32,-36.16,108.8076015695539
4.0,90.0,14.48,-39.97,-128.54184844065657
4.0,90.0,14.64,-36.05,-1.2366072505279064
4.0,90.0,14.8,-34.71,-153.05364048921416
4.0,90.0,14.96,-34.59,75.50423805843026
4.0,90.0,15.12,-34.58,-41.69289452095373
4.0,90.0,15.28,-35.43,-154.12014666128061
4.0,90.0,15.44,-35.09,92.63540532163353
4.0,90.0,15.6,-35.82,-19.259399129501514
4.0,90.0,15.76,-36.92,-142.27408688441275
4.0,90.0,15.92,-36.85,106.21441031054204
4.0,90.0,16.08,-36.93,-1.9646509440449809
4.0,90.0,16.24,-38.07,-124.12060272409079
4.0,90.0,16.4,-40.53,131.72199775213033
4.0,90.0,16.56,-39.33,9.65007485614141
4.0,90.0,16.72,-39.9,-110.0535611551278
4.0,90.0,16.88,-40.68,129.75461352294352
4.0,90.0,17.04,-41.72,14.89145928758589
4.0,90.0,17.2,-43.06,-101.21791771604752
4.0,90.0,17.36,-44.01,131.21534294969683
4.0,90.0,17.52,-45.0,19.204924570873832
4.0,90.0,17.68,-47.93,-86.7298982059745
4.0,90.0,17.84,-47.01,170.41928535693697
4.0,90.0,18.0,-46.19,63.21969976087378
5.0,90.0,2.0,-17.78,-15.47683138853583
5.0,90.0,2.16,-17.26,70.47284964804962
5.0,90.0,2.32,-20.19,-43.62430228957772
5.0,90.0,2.48,-20.37,-146.15576914698931
5.0,90.0,2.64,-21.81,126.64772310846011
5.0,90.0,2.8,-18.21,26.911417466267366
5.0,90.0,2.96,-17.09,-91.00390454768649
5.0,90.0,3.12,-19.25,158.26471794411253
5.0,90.0,3.28,-20.64,65.86777565028453
5.0,90.0,3.44,-19.62,-33.951192630041945
5.0,90.0,3.6,-19.95,-141.79067950693369
5.0,90.0,3.76,-21.46,131.02093499668428
5.0,90.0,3.92,-20.36,29.67824485943592
5.0,90.0,4.08,-19.41,-75.91244100137645
5.0,90.0,4.24,-20.93,-168.17240381272836
5.0,90.0,4.4,-19.96,93.49253864786182
5.0,90.0,4.56,-19.68,-10.665641790537906
