# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":7.0,"stop_ghz":13.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-03-27 15:32:07","created_utc":"2026-03-27T19:32:07.856113Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
0.0,1.0,7.96,-49.47,139.66923788503146
0.0,1.0,8.08,-48.99,67.50788735975385
0.0,1.0,8.2,-47.62,-7.150883026510251
0.0,1.0,8.32,-46.26,-99.6272653653447
0.0,1.0,8.44,-47.49,-179.10569929288673
0.0,1.0,8.56,-48.0,111.00168664455633
0.0,1.0,8.68,-46.39,32.364911939542885
0.0,1.0,8.8,-45.03,-51.9043778175972
0.0,1.0,8.92,-44.17,-141.0390828324569
0.0,1.0,9.04,-44.76,137.00300953981076
0.0,1.0,9.16,-44.05,48.1329949059821
0.0,1.0,9.28,-43.25,-42.74343403638574
0.0,1.0,9.4,-43.37,-133.07668907174425
0.0,1.0,9.52,-44.18,138.07696553701695
0.0,1.0,9.64,-45.24,54.322474838273074
0.0,1.0,9.76,-45.33,-33.39907451021083
0.0,1.0,9.88,-47.85,-130.7475379216994
0.0,1.0,10.0,-47.88,159.43142918596917
0.0,1.0,10.12,-49.07,75.89494751825514
0.0,1.0,10.24,-47.41,1.7583993406415983
0.0,1.0,10.36,-49.42,-87.90364666468705
0.0,1.0,10.48,-47.87,-161.39311125122694
0.0,1.0,10.6,-47.78,106.39493822605456
0.0,1.0,10.72,-48.72,23.247360213257785
0.0,1.0,10.84,-49.56,-70.03274672564149
0.0,1.0,10.96,-49.63,-155.99794990858246
0.0,1.0,11.08,-52.13,117.98882929233828
0.0,1.0,11.2,-53.13,41.06423798369796
0.0,1.0,11.32,-54.17,-40.34322643965201
0.0,1.0,11.44,-54.17,-116.96259253402428
0.0,1.0,11.56,-55.91,168.47344606897155
0.0,1.0,11.68,-55.67,95.18235658352266
0.0,1.0,11.8,-56.97,-0.012682569881315114
0.0,1.0,11.92,-56.61,-70.89526305613157
0.0,1.0,12.04,-57.24,-157.02291686097166
0.0,1.0,12.16,-54.92,133.26761687789232
0.0,1.0,12.28,-56.56,53.33713136880442
0.0,1.0,12.4,-55.54,-42.00052400995764
0.0,1.0,12.52,-57.12,-122.89989146556294
0.0,1.0,12.64,-56.76,163.20635126515992
0.0,1.0,12.76,-59.15,82.8811556195142
0.0,1.0,12.88,-57.51,12.552204106642858
0.0,1.0,13.0,-55.94,-67.73674810024205
0.0,2.0,7.0,-44.43,84.25860430573574
0.0,2.0,7.12,-44.75,8.894885183601078
0.0,2.0,7.24,-47.62,-84.02404479999555
0.0,2.0,7.36,-46.09,-163.8686043950782
0.0,2.0,7.48,-47.31,117.95652236064794
0.0,2.0,7.6,-46.73,32.30457254282818
0.0,2.0,7.72,-47.13,-57.354508865083176
0.0,2.0,7.84,-46.55,-137.26940125405193
0.0,2.0,7.96,-49.23,142.53517406855767
0.0,2.0,8.08,-49.37,72.89421529640201
0.0,2.0,8.2,-48.34,-3.5662290548271716
0.0,2.0,8.32,-46.79,-95.69868370673417
0.0,2.0,8.44,-48.37,-167.55704087050407
0.0,2.0,8.56,-48.02,123.01050065212607
0.0,2.0,8.68,-46.04,44.009608511533315
0.0,2.0,8.8,-44.7,-43.78241166036692
0.0,2.0,8.92,-44.7,-133.17620120536648
0.0,2.0,9.04,-44.82,149.16902682621114
0.0,2.0,9.16,-43.77,58.764715631187656
0.0,2.0,9.28,-43.19,-33.78233818754611
0.0,2.0,9.4,-43.22,-122.96728900263693
0.0,2.0,9.52,-43.67,149.15698601661668
0.0,2.0,9.64,-44.59,63.096889397940615
0.0,2.0,9.76,-44.76,-23.981062831355477
0.0,2.0,9.88,-47.6,-117.29688091964906
0.0,2.0,10.0,-47.95,173.2249272374195
0.0,2.0,10.12,-48.46,91.07626197039974
0.0,2.0,10.24,-47.49,8.290516511061021
0.0,2.0,10.36,-49.09,-81.59990723471357
0.0,2.0,10.48,-47.53,-154.32863351181663
0.0,2.0,10.6,-47.39,115.02974243339916
0.0,2.0,10.72,-48.19,30.181844722190288
0.0,2.0,10.84,-48.99,-62.46876417165907
0.0,2.0,10.96,-49.79,-147.7418583095115
0.0,2.0,11.08,-51.87,135.3731053645272
0.0,2.0,11.2,-52.75,53.315213192820934
0.0,2.0,11.32,-53.58,-25.72051413573516
0.0,2.0,11.44,-53.78,-106.26255479754464
0.0,2.0,11.56,-55.41,176.43595710184496
0.0,2.0,11.68,-55.34,102.59464810968376
0.0,2.0,11.8,-56.63,14.50559089859409
0.0,2.0,11.92,-56.2,-49.030997317825594
0.0,2.0,12.04,-56.99,-139.10220149083412
0.0,2.0,12.16,-55.29,141.69879795396955
0.0,2.0,12.28,-57.4,60.39023702861801
0.0,2.0,12.4,-56.07,-28.93935217177673
0.0,2.0,12.52,-57.08,-114.87920227752286
0.0,2.0,12.64,-57.5,172.9494727586465
0.0,2.0,12.76,-59.69,104.89043116728533
0.0,2.0,12.88,-56.67,36.417654056596234
0.0,2.0,13.0,-56.15,-58.0526696309186
0.0,3.0,7.0,-44.42,75.99054065450866
0.0,3.0,7.12,-44.59,14.26950844396107
0.0,3.0,7.24,-47.71,-76.7172665803978
0.0,3.0,7.36,-46.29,-152.12202379612464
0.0,3.0,7.48,-46.62,127.34793309179436
0.0,3.0,7.6,-45.67,35.860629090416516
0.0,3.0,7.72,-46.92,-53.67585140737783
0.0,3.0,7.84,-46.42,-136.44545828075832
0.0,3.0,7.96,-49.19,148.5280065359423
0.0,3.0,8.08,-49.24,72.68280336572286
0.0,3.0,8.2,-48.67,1.7075945463580648
0.0,3.0,8.32,-47.97,-86.10918074112423
0.0,3.0,8.44,-48.15,-157.55003839709144
0.0,3.0,8.56,-47.58,136.660195882824
0.0,3.0,8.68,-45.67,52.48497340016045
0.0,3.0,8.8,-45.15,-36.78093007474571
0.0,3.0,8.92,-44.72,-124.12370699646983
0.0,3.0,9.04,-44.72,158.11476001103807
0.0,3.0,9.16,-43.66,68.01092103263876
0.0,3.0,9.28,-43.25,-22.41835987502608
0.0,3.0,9.4,-43.27,-112.2385608113622
0.0,3.0,9.52,-43.26,155.48645233618302
0.0,3.0,9.64,-44.24,70.61371818001447
0.0,3.0,9.76,-45.07,-14.936077864963098
0.0,3.0,9.88,-47.93,-107.507712456679
0.0,3.0,10.0,-47.22,-177.60053047374197
0.0,3.0,10.12,-48.07,96.21683815463966
0.0,3.0,10.24,-47.5,18.408809283883194
0.0,3.0,10.36,-48.81,-66.9215736653378
0.0,3.0,10.48,-47.74,-146.0516237120629
0.0,3.0,10.6,-47.86,128.99995623236737
0.0,3.0,10.72,-47.75,40.706647397050034
0.0,3.0,10.84,-49.08,-54.606692911514976
0.0,3.0,10.96,-50.15,-132.33111276236247
0.0,3.0,11.08,-51.34,144.11110308472306
0.0,3.0,11.2,-51.79,65.45485532777283
0.0,3.0,11.32,-52.96,-22.933913880407587
0.0,3.0,11.44,-54.09,-100.28986245448064
0.0,3.0,11.56,-53.96,179.7983008241544
0.0,3.0,11.68,-55.88,110.41383559528343
0.0,3.0,11.8,-57.4,25.503371113666866
0.0,3.0,11.92,-55.39,-47.93752236218636
0.0,3.0,12.04,-56.57,-120.93965658758401
0.0,3.0,12.16,-56.47,147.52711160914973
0.0,3.0,12.28,-57.13,80.0748614785685
0.0,3.0,12.4,-58.51,-19.724398485745454
0.0,3.0,12.52,-58.89,-86.83707230660205
0.0,3.0,12.64,-58.84,-174.53405875100873
0.0,3.0,12.76,-58.89,111.3421256753787
0.0,3.0,12.88,-56.49,38.55002162778946
0.0,3.0,13.0,-56.61,-36.098355865290316
0.0,4.0,7.0,-44.35,69.73626741379688
0.0,4.0,7.12,-44.61,19.07174170227907
0.0,4.0,7.24,-47.53,-68.64816944391417
0.0,4.0,7.36,-45.74,-141.63432067713111
0.0,4.0,7.48,-45.84,134.0025957427175
0.0,4.0,7.6,-44.91,40.557612838566854
0.0,4.0,7.72,-46.39,-47.79433970112345
0.0,4.0,7.84,-46.56,-136.2550111929951
0.0,4.0,7.96,-49.91,146.45269443953464
0.0,4.0,8.08,-49.77,77.9344800420986
0.0,4.0,8.2,-49.42,9.026403714198374
0.0,4.0,8.32,-48.21,-74.44845213147254
0.0,4.0,8.44,-48.76,-144.51327991765564
0.0,4.0,8.56,-47.09,145.08893152983046
0.0,4.0,8.68,-45.42,60.86341784420845
0.0,4.0,8.8,-45.1,-31.637900160179942
0.0,4.0,8.92,-45.05,-110.40218014988105
0.0,4.0,9.04,-44.01,169.57650308430553
0.0,4.0,9.16,-43.14,78.6369241164033
0.0,4.0,9.28,-43.24,-12.860889495304802
0.0,4.0,9.4,-42.62,-104.58401865295735
0.0,4.0,9.52,-43.12,163.83314501908183
0.0,4.0,9.64,-44.32,77.41061292827231
0.0,4.0,9.76,-45.26,-5.911057369593271
0.0,4.0,9.88,-47.7,-95.02764239466603
0.0,4.0,10.0,-46.94,-168.78989765479477
0.0,4.0,10.12,-48.25,104.78199472240232
0.0,4.0,10.24,-48.06,31.072978624021744
0.0,4.0,10.36,-49.16,-58.17263215932645
0.0,4.0,10.48,-47.71,-134.34946483079088
0.0,4.0,10.6,-46.97,136.98747401423245
0.0,4.0,10.72,-47.93,48.830811992149
0.0,4.0,10.84,-49.28,-40.748429210583886
0.0,4.0,10.96,-49.14,-117.84489383917393
0.0,4.0,11.08,-50.8,155.10211775819036
0.0,4.0,11.2,-51.06,74.04544846317398
0.0,4.0,11.32,-52.8,-9.007146535599986
0.0,4.0,11.44,-53.51,-88.6622283643116
0.0,4.0,11.56,-54.28,-174.21353025879606
0.0,4.0,11.68,-55.76,110.0143760508487
0.0,4.0,11.8,-56.43,30.062843536200678
0.0,4.0,11.92,-55.63,-39.64759525115351
0.0,4.0,12.04,-57.12,-122.3402862576374
0.0,4.0,12.16,-55.77,163.34149082616094
0.0,4.0,12.28,-57.57,80.59560854088839
0.0,4.0,12.4,-57.33,-0.5623808876195148
0.0,4.0,12.52,-57.55,-79.08855745563362
0.0,4.0,12.64,-58.87,-159.09116688041772
0.0,4.0,12.76,-57.79,134.15466242946667
0.0,4.0,12.88,-56.56,61.21819814293288
0.0,4.0,13.0,-56.48,-19.057258557505108
0.0,5.0,7.0,-43.77,64.206467416959
0.0,5.0,7.12,-44.68,26.920904965386978
0.0,5.0,7.24,-47.36,-57.909100279790906
0.0,5.0,7.36,-45.09,-137.14095175556662
0.0,5.0,7.48,-44.76,138.35940617019938
0.0,5.0,7.6,-44.34,42.28817510355793
0.0,5.0,7.72,-46.44,-47.66669097605803
0.0,5.0,7.84,-46.71,-132.94456444793192
0.0,5.0,7.96,-50.54,153.0169683781373
0.0,5.0,8.08,-50.08,84.4632502827453
0.0,5.0,8.2,-50.52,17.272283108866702
0.0,5.0,8.32,-48.85,-63.903308638758716
0.0,5.0,8.44,-47.81,-139.25984864343957
0.0,5.0,8.56,-46.75,151.3514825298506
0.0,5.0,8.68,-45.62,68.9678092936748
0.0,5.0,8.8,-45.12,-20.309068316515418
0.0,5.0,8.92,-44.85,-101.95199955955853
0.0,5.0,9.04,-43.64,179.2797109124565
0.0,5.0,9.16,-42.93,84.97780803530588
0.0,5.0,9.28,-42.84,-5.422746746037967
0.0,5.0,9.4,-42.73,-94.51950173346626
0.0,5.0,9.52,-43.01,174.38352413798088
0.0,5.0,9.64,-44.29,87.19983140716046
0.0,5.0,9.76,-44.95,6.958484163344114
0.0,5.0,9.88,-46.93,-87.65300771491756
0.0,5.0,10.0,-46.85,-159.86473430227937
0.0,5.0,10.12,-48.09,114.6887752196065
0.0,5.0,10.24,-47.81,41.05776305607512
0.0,5.0,10.36,-48.2,-46.15118209894689
0.0,5.0,10.48,-47.63,-123.99922103611168
0.0,5.0,10.6,-47.32,146.07604377686982
0.0,5.0,10.72,-47.61,60.63307421426378
0.0,5.0,10.84,-49.17,-29.166381148969403
0.0,5.0,10.96,-48.9,-106.13647969073641
0.0,5.0,11.08,-50.01,165.26178508895157
0.0,5.0,11.2,-50.6,79.18677210757564
0.0,5.0,11.32,-52.04,-8.10330086074479
0.0,5.0,11.44,-53.94,-88.32524943054068
0.0,5.0,11.56,-55.92,-164.66802378539563
0.0,5.0,11.68,-55.04,125.22656985142387
0.0,5.0,11.8,-55.98,40.514102139694074
0.0,5.0,11.92,-56.49,-33.09139447772754
0.0,5.0,12.04,-56.9,-114.34422918037703
0.0,5.0,12.16,-55.88,179.40009469149123
0.0,5.0,12.28,-58.47,101.40804036895973
0.0,5.0,12.4,-57.41,13.046762002772
0.0,5.0,12.52,-57.15,-71.595038427577
0.0,5.0,12.64,-58.7,-155.50496914055262
0.0,5.0,12.76,-59.68,152.12520863850892
0.0,5.0,12.88,-57.85,72.8212866632555
0.0,5.0,13.0,-55.8,-1.810753826983192
0.0,6.0,7.0,-43.53,58.03335856096322
0.0,6.0,7.12,-44.35,35.3614014279537
0.0,6.0,7.24,-46.72,-50.142340297687525
0.0,6.0,7.36,-44.31,-133.340139101561
0.0,6.0,7.48,-44.29,140.05175331462195
0.0,6.0,7.6,-44.43,41.098908687619605
0.0,6.0,7.72,-47.04,-43.79653361985236
0.0,6.0,7.84,-47.23,-132.00142191979396
0.0,6.0,7.96,-51.18,161.31017089338314
0.0,6.0,8.08,-50.81,91.78011292856674
0.0,6.0,8.2,-50.92,27.363910795865547
0.0,6.0,8.32,-48.04,-57.233344550562535
0.0,6.0,8.44,-47.78,-133.3365463630118
0.0,6.0,8.56,-46.84,157.0450488165774
0.0,6.0,8.68,-45.78,74.16145047067465
0.0,6.0,8.8,-45.07,-13.197463321232716
0.0,6.0,8.92,-44.79,-92.06433942008209
0.0,6.0,9.04,-43.29,-173.9652845035057
0.0,6.0,9.16,-42.72,90.99705086742482
0.0,6.0,9.28,-42.91,3.128572569930646
0.0,6.0,9.4,-42.87,-87.27965145300932
0.0,6.0,9.52,-43.11,-177.38522058887858
0.0,6.0,9.64,-44.51,97.75914429809787
0.0,6.0,9.76,-44.49,14.959798224025201
0.0,6.0,9.88,-47.03,-80.16072681503509
0.0,6.0,10.0,-46.7,-153.69314478406167
0.0,6.0,10.12,-48.3,125.23185831801686
0.0,6.0,10.24,-47.52,51.76692344293755
0.0,6.0,10.36,-48.55,-34.16662136564833
0.0,6.0,10.48,-47.49,-111.9494935512667
0.0,6.0,10.6,-46.68,157.07192571460604
0.0,6.0,10.72,-47.0,76.49308294787447
0.0,6.0,10.84,-48.46,-17.848003594292997
0.0,6.0,10.96,-47.65,-98.72167809020797
0.0,6.0,11.08,-49.44,170.91497229330182
0.0,6.0,11.2,-50.17,87.2699439528777
0.0,6.0,11.32,-52.33,-0.14117632647559064
0.0,6.0,11.44,-54.12,-76.25078687199162
0.0,6.0,11.56,-54.15,-154.51928819173438
0.0,6.0,11.68,-54.71,126.0946204492139
0.0,6.0,11.8,-55.58,45.61730873104948
0.0,6.0,11.92,-56.06,-25.829082047699238
0.0,6.0,12.04,-56.91,-114.2861471868493
0.0,6.0,12.16,-57.22,-174.97194375266608
0.0,6.0,12.28,-56.94,109.44496514481746
0.0,6.0,12.4,-58.1,20.757207443183955
0.0,6.0,12.52,-59.67,-64.2061495537697
0.0,6.0,12.64,-58.79,-137.6377083304342
0.0,6.0,12.76,-58.84,159.01677621513534
0.0,6.0,12.88,-55.32,87.08402965195398
0.0,6.0,13.0,-55.84,5.19342650081337
0.0,7.0,7.0,-42.99,53.22735232330379
0.0,7.0,7.12,-44.13,41.47171667909503
0.0,7.0,7.24,-46.14,-41.789160330302124
0.0,7.0,7.36,-43.4,-129.6774011358812
0.0,7.0,7.48,-44.12,140.80070447067527
0.0,7.0,7.6,-44.5,43.55957596547862
0.0,7.0,7.72,-47.14,-41.09464931537532
0.0,7.0,7.84,-47.38,-123.57447056164058
0.0,7.0,7.96,-50.68,165.76335327485793
0.0,7.0,8.08,-51.25,94.16838353803075
0.0,7.0,8.2,-50.77,34.70764037683331
0.0,7.0,8.32,-48.03,-51.17344307782168
0.0,7.0,8.44,-48.31,-127.75204781919516
0.0,7.0,8.56,-47.88,164.57700833549907
0.0,7.0,8.68,-45.66,83.27808677710375
0.0,7.0,8.8,-45.19,-4.759939229467964
0.0,7.0,8.92,-44.87,-83.69559194607419
0.0,7.0,9.04,-42.96,-167.62744587684898
0.0,7.0,9.16,-43.28,98.3119519780287
0.0,7.0,9.28,-43.06,12.357417523925104
0.0,7.0,9.4,-42.77,-77.57406876463865
0.0,7.0,9.52,-43.12,-165.58390300335915
0.0,7.0,9.64,-44.23,108.28998856021572
0.0,7.0,9.76,-44.37,22.456707607821194
0.0,7.0,9.88,-47.27,-73.24364466364814
0.0,7.0,10.0,-47.08,-141.81340549535753
0.0,7.0,10.12,-47.63,132.9880122594481
0.0,7.0,10.24,-47.24,60.365603243761164
0.0,7.0,10.36,-48.22,-24.380821132637223
0.0,7.0,10.48,-46.97,-103.69123445347648
0.0,7.0,10.6,-46.43,169.46230763968305
0.0,7.0,10.72,-46.46,82.19091480174073
0.0,7.0,10.84,-47.87,-10.749094704331153
0.0,7.0,10.96,-47.87,-93.8183136246623
0.0,7.0,11.08,-49.82,176.84336373782324
0.0,7.0,11.2,-50.71,93.88555965190396
0.0,7.0,11.32,-53.02,12.182829962139587
0.0,7.0,11.44,-54.13,-59.676962190145545
0.0,7.0,11.56,-54.62,-135.65867391920645
0.0,7.0,11.68,-54.23,138.78120867568987
0.0,7.0,11.8,-56.31,57.91466846064071
0.0,7.0,11.92,-56.21,-13.481161527722591
0.0,7.0,12.04,-57.86,-87.95659070824009
0.0,7.0,12.16,-55.24,-168.3446526616186
0.0,7.0,12.28,-58.07,107.93643085526051
0.0,7.0,12.4,-59.92,33.72570736381903
0.0,7.0,12.52,-59.7,-44.77844677106168
0.0,7.0,12.64,-58.91,-130.31195142021184
0.0,7.0,12.76,-58.26,176.03135653538692
0.0,7.0,12.88,-56.48,95.25647905112756
0.0,7.0,13.0,-55.62,19.28523678196189
0.0,8.0,7.0,-43.05,47.1233421389829
0.0,8.0,7.12,-43.56,47.22989840640035
0.0,8.0,7.24,-45.54,-38.04573930975016
0.0,8.0,7.36,-42.62,-125.10709260697602
0.0,8.0,7.48,-43.69,141.18161038777558
0.0,8.0,7.6,-45.0,47.28431861618578
0.0,8.0,7.72,-47.63,-34.9472242030099
0.0,8.0,7.84,-47.63,-111.24312219097136
0.0,8.0,7.96,-49.89,172.02973306006527
0.0,8.0,8.08,-51.33,98.85098496360159
0.0,8.0,8.2,-50.26,40.497783796481244
0.0,8.0,8.32,-48.5,-47.69019334793278
0.0,8.0,8.44,-48.25,-117.77262567662912
0.0,8.0,8.56,-47.56,169.23879942070144
0.0,8.0,8.68,-46.05,90.21543584108747
0.0,8.0,8.8,-45.44,3.497772161568999
0.0,8.0,8.92,-44.89,-75.49266838915196
0.0,8.0,9.04,-43.51,-159.11769948539936
0.0,8.0,9.16,-43.35,110.42564164829723
0.0,8.0,9.28,-42.75,24.108186087874657
0.0,8.0,9.4,-42.57,-69.68930144051029
0.0,8.0,9.52,-43.17,-157.34745594068292
0.0,8.0,9.64,-43.87,117.49643323849678
0.0,8.0,9.76,-44.04,30.965736416156812
0.0,8.0,9.88,-47.16,-63.73349214267641
0.0,8.0,10.0,-46.63,-133.78953543461802
0.0,8.0,10.12,-47.8,144.98752977295868
0.0,8.0,10.24,-46.87,70.75641089353027
0.0,8.0,10.36,-47.66,-14.116656118740446
0.0,8.0,10.48,-46.81,-97.45212064668213
0.0,8.0,10.6,-46.0,177.92805267608927
0.0,8.0,10.72,-45.74,88.23863763654978
0.0,8.0,10.84,-47.17,-3.3502509214623704
0.0,8.0,10.96,-47.48,-88.2628975258607
0.0,8.0,11.08,-49.56,-175.72469645609152
0.0,8.0,11.2,-50.98,99.58912769199362
0.0,8.0,11.32,-52.92,21.474827803579345
0.0,8.0,11.44,-54.09,-48.24227694122417
0.0,8.0,11.56,-53.3,-137.24604908694351
0.0,8.0,11.68,-53.48,144.5921630634841
0.0,8.0,11.8,-55.44,63.50077159715124
0.0,8.0,11.92,-57.18,-12.277658566621232
0.0,8.0,12.04,-56.53,-82.17098703343875
0.0,8.0,12.16,-55.52,-170.58481706141907
0.0,8.0,12.28,-57.54,107.72031931431744
0.0,8.0,12.4,-59.68,41.766302773813706
0.0,8.0,12.52,-59.18,-32.39337832968955
0.0,8.0,12.64,-59.33,-116.0820595618752
0.0,8.0,12.76,-59.94,176.7804271992369
0.0,8.0,12.88,-57.06,109.30812999687758
0.0,8.0,13.0,-55.23,31.727706127167195
0.0,9.0,7.0,-42.52,41.0953312958398
0.0,9.0,7.12,-42.96,51.12109337185207
0.0,9.0,7.24,-45.04,-35.70835939850124
0.0,9.0,7.36,-42.35,-121.8844704724837
0.0,9.0,7.48,-43.84,144.67224341535865
0.0,9.0,7.6,-45.26,52.31201229149545
0.0,9.0,7.72,-47.68,-26.123416580799205
0.0,9.0,7.84,-47.1,-103.87808862705565
0.0,9.0,7.96,-49.74,177.2939964169116
0.0,9.0,8.08,-51.0,110.52150778563514
0.0,9.0,8.2,-50.62,45.89934640737401
0.0,9.0,8.32,-48.58,-38.30014246926122
0.0,9.0,8.44,-47.9,-114.88920809740662
0.0,9.0,8.56,-47.56,174.9688539409693
0.0,9.0,8.68,-46.37,95.45745120678222
0.0,9.0,8.8,-45.85,11.430492608523139
0.0,9.0,8.92,-45.05,-69.81580956890217
0.0,9.0,9.04,-43.42,-150.1491889057419
0.0,9.0,9.16,-42.89,118.91271125798697
0.0,9.0,9.28,-42.65,30.550230044298367
0.0,9.0,9.4,-42.86,-61.36315724222027
0.0,9.0,9.52,-43.24,-149.2229622976598
0.0,9.0,9.64,-43.77,126.50720537174195
0.0,9.0,9.76,-44.44,40.08813174848555
0.0,9.0,9.88,-47.47,-49.69224299611048
0.0,9.0,10.0,-46.1,-122.48903069354799
0.0,9.0,10.12,-47.18,154.94965765135987
0.0,9.0,10.24,-46.88,81.84956268361879
0.0,9.0,10.36,-47.26,-4.528411705084585
0.0,9.0,10.48,-46.17,-86.8675162190188
0.0,9.0,10.6,-45.89,-172.5386244617377
0.0,9.0,10.72,-45.72,100.12161036720303
0.0,9.0,10.84,-46.55,1.4803722317322567
0.0,9.0,10.96,-47.88,-78.02029185437753
0.0,9.0,11.08,-50.08,-167.21177482743008
0.0,9.0,11.2,-50.44,114.80116528422423
0.0,9.0,11.32,-51.94,35.78569370289734
0.0,9.0,11.44,-52.61,-41.841000124341036
0.0,9.0,11.56,-53.98,-128.19336579684983
0.0,9.0,11.68,-53.02,155.3085294516868
0.0,9.0,11.8,-55.54,74.16685862046326
0.0,9.0,11.92,-55.53,-1.9129234787110254
0.0,9.0,12.04,-56.49,-80.27044359236652
0.0,9.0,12.16,-56.24,-179.33493471854558
0.0,9.0,12.28,-60.15,118.07232826002918
0.0,9.0,12.4,-59.59,48.370113074219944
0.0,9.0,12.52,-61.27,-20.637764678023732
0.0,9.0,12.64,-58.26,-112.00468192382554
0.0,9.0,12.76,-61.41,-172.63510718115734
0.0,9.0,12.88,-58.22,118.70033850554526
0.0,9.0,13.0,-55.11,35.68701569354186
0.0,10.0,7.0,-41.92,36.72745271792826
0.0,10.0,7.12,-42.6,54.07791938695648
0.0,10.0,7.24,-44.7,-30.915510333968417
0.0,10.0,7.36,-42.61,-118.8634823155044
0.0,10.0,7.48,-43.91,148.61921202257122
0.0,10.0,7.6,-45.22,61.82089367219806
0.0,10.0,7.72,-47.5,-18.38796955217218
0.0,10.0,7.84,-46.19,-98.53608956868855
0.0,10.0,7.96,-49.9,-179.36208455739197
0.0,10.0,8.08,-51.13,108.69906683179883
0.0,10.0,8.2,-50.98,51.35109479654186
0.0,10.0,8.32,-48.47,-28.718768270470765
0.0,10.0,8.44,-48.09,-111.24210535691914
