# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":7.0,"stop_ghz":13.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2026-03-27 15:55:02","created_utc":"2026-03-27T19:55:02.381139Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
0.0,3.0,12.04,-56.81,-128.45547339369708
0.0,3.0,12.16,-55.82,156.7459254263895
0.0,3.0,12.28,-57.0,72.98599100410355
0.0,3.0,12.4,-57.41,-13.257244348841663
0.0,3.0,12.52,-59.07,-96.13352652888443
0.0,3.0,12.64,-58.02,178.9570574936614
0.0,3.0,12.76,-58.11,121.45880541015927
0.0,3.0,12.88,-57.21,45.259295047517014
0.0,3.0,13.0,-56.78,-31.875552508057986
0.0,4.0,7.0,-44.14,69.45070722738147
0.0,4.0,7.12,-44.8,21.842359333864643
0.0,4.0,7.24,-47.61,-66.39435819077273
0.0,4.0,7.36,-45.81,-143.2550488560309
0.0,4.0,7.48,-45.69,133.6203575214938
0.0,4.0,7.6,-44.86,40.70629810851575
0.0,4.0,7.72,-46.89,-50.97365649603665
0.0,4.0,7.84,-46.47,-131.61296464588756
0.0,4.0,7.96,-49.82,148.5885563239767
0.0,4.0,8.08,-50.29,80.20429661187156
0.0,4.0,8.2,-49.36,6.607331509822522
0.0,4.0,8.32,-48.36,-75.12725581680068
0.0,4.0,8.44,-48.26,-145.34325840761974
0.0,4.0,8.56,-47.2,144.33662398679178
0.0,4.0,8.68,-45.71,61.69993093346349
0.0,4.0,8.8,-44.92,-27.605472702557265
0.0,4.0,8.92,-44.99,-111.08474877419047
0.0,4.0,9.04,-43.88,168.82697199341473
0.0,4.0,9.16,-42.95,79.16346989398819
0.0,4.0,9.28,-42.81,-13.530699300912893
0.0,4.0,9.4,-42.76,-104.64726502192437
0.0,4.0,9.52,-43.07,166.89520106238243
0.0,4.0,9.64,-44.27,78.38208068849475
0.0,4.0,9.76,-45.16,-4.549851761036741
0.0,4.0,9.88,-47.58,-93.96006227637218
0.0,4.0,10.0,-46.99,-168.64399732109396
0.0,4.0,10.12,-47.78,106.9170321794019
0.0,4.0,10.24,-48.02,31.26591194390174
0.0,4.0,10.36,-49.09,-54.05306568022659
0.0,4.0,10.48,-47.52,-131.0118048761392
0.0,4.0,10.6,-46.89,137.81991856209476
0.0,4.0,10.72,-48.08,52.17148960413247
0.0,4.0,10.84,-49.05,-42.65524436840244
0.0,4.0,10.96,-49.5,-115.03052693139597
0.0,4.0,11.08,-50.41,153.71051808226179
0.0,4.0,11.2,-51.38,73.92137604353006
0.0,4.0,11.32,-51.89,-7.852797540030788
0.0,4.0,11.44,-53.47,-90.37919694616349
0.0,4.0,11.56,-55.18,-171.0981848876409
0.0,4.0,11.68,-54.77,114.04557371665491
0.0,4.0,11.8,-56.62,38.815464189215994
0.0,4.0,11.92,-55.09,-47.101402635543515
0.0,4.0,12.04,-56.47,-108.48569879217384
0.0,4.0,12.16,-56.11,160.26457003866324
0.0,4.0,12.28,-56.35,86.20596776817959
0.0,4.0,12.4,-57.71,0.3640959112515456
0.0,4.0,12.52,-58.23,-71.16500171272804
0.0,4.0,12.64,-56.81,-168.2895379362483
0.0,4.0,12.76,-58.42,135.91940744460757
0.0,4.0,12.88,-57.29,66.72800926850284
0.0,4.0,13.0,-56.46,-24.06145623608646
0.0,5.0,7.0,-43.97,62.705555677260534
0.0,5.0,7.12,-44.48,26.948058199104338
0.0,5.0,7.24,-47.45,-55.25007353743904
0.0,5.0,7.36,-45.05,-135.01082297477427
0.0,5.0,7.48,-44.98,137.6032132376241
0.0,5.0,7.6,-44.73,43.261074256538464
0.0,5.0,7.72,-46.8,-44.876774065140275
0.0,5.0,7.84,-46.37,-134.75528518823032
0.0,5.0,7.96,-50.95,156.54896225423047
0.0,5.0,8.08,-50.48,86.38999628615755
0.0,5.0,8.2,-50.15,12.885399914344124
0.0,5.0,8.32,-48.41,-62.70295022304827
0.0,5.0,8.44,-48.37,-140.43371976221366
0.0,5.0,8.56,-46.59,152.96490751634138
0.0,5.0,8.68,-45.48,67.30681114553933
0.0,5.0,8.8,-45.11,-19.716068028771236
0.0,5.0,8.92,-45.1,-103.98221512749201
0.0,5.0,9.04,-43.69,178.77875345457417
0.0,5.0,9.16,-42.83,85.71855849202792
0.0,5.0,9.28,-42.78,-5.023443743313824
0.0,5.0,9.4,-42.61,-94.96706908109235
0.0,5.0,9.52,-42.73,174.66390415123774
0.0,5.0,9.64,-44.26,88.05837988275084
0.0,5.0,9.76,-45.07,6.425074526526906
0.0,5.0,9.88,-47.47,-85.9272669041745
0.0,5.0,10.0,-46.71,-159.27574376184975
0.0,5.0,10.12,-48.09,116.41412377462898
0.0,5.0,10.24,-48.01,43.69297865284313
0.0,5.0,10.36,-48.6,-46.30237384285759
0.0,5.0,10.48,-47.61,-124.15506907289499
0.0,5.0,10.6,-46.79,148.61215002384247
0.0,5.0,10.72,-47.66,65.19908825827447
0.0,5.0,10.84,-49.31,-27.58393531757583
0.0,5.0,10.96,-48.43,-105.40002359506757
0.0,5.0,11.08,-49.76,166.02094644177674
0.0,5.0,11.2,-50.22,77.69342229938013
0.0,5.0,11.32,-51.31,-3.3778572626522596
0.0,5.0,11.44,-52.68,-81.51001671073864
0.0,5.0,11.56,-55.19,-168.36094116044345
0.0,5.0,11.68,-55.2,129.07735561509776
0.0,5.0,11.8,-56.17,47.63710607478029
0.0,5.0,11.92,-56.12,-34.66327227565519
0.0,5.0,12.04,-56.64,-121.38991992800358
0.0,5.0,12.16,-57.31,171.3436263523921
0.0,5.0,12.28,-58.84,91.99775340516344
0.0,5.0,12.4,-56.76,12.075062112725426
0.0,5.0,12.52,-58.05,-70.52356730155223
0.0,5.0,12.64,-58.53,-146.38995308216
0.0,5.0,12.76,-60.85,140.99078926169372
0.0,5.0,12.88,-58.36,73.37046650760992
0.0,5.0,13.0,-55.73,-6.891188121414802
0.0,6.0,7.0,-43.58,57.19185347963426
0.0,6.0,7.12,-44.48,34.49221148654537
0.0,6.0,7.24,-46.77,-46.6553985396898
0.0,6.0,7.36,-44.05,-132.52017856913594
0.0,6.0,7.48,-44.28,140.77333051868882
0.0,6.0,7.6,-44.46,42.42957968567526
0.0,6.0,7.72,-47.06,-40.59863556010075
0.0,6.0,7.84,-47.13,-126.65391709239564
0.0,6.0,7.96,-50.77,159.1661845616274
0.0,6.0,8.08,-50.6,91.24182957027183
0.0,6.0,8.2,-50.66,27.86161652229704
0.0,6.0,8.32,-48.25,-54.45812573102364
0.0,6.0,8.44,-47.99,-129.82392351004256
0.0,6.0,8.56,-47.06,160.5869342486783
0.0,6.0,8.68,-45.59,76.88294091260147
0.0,6.0,8.8,-45.01,-11.390353682029653
0.0,6.0,8.92,-45.21,-91.28334492926538
0.0,6.0,9.04,-43.22,-172.3288103077897
0.0,6.0,9.16,-42.73,93.24668312078367
0.0,6.0,9.28,-43.12,4.350513213361117
0.0,6.0,9.4,-42.83,-84.97779135483674
0.0,6.0,9.52,-42.88,-175.59663930288397
0.0,6.0,9.64,-44.4,97.25920032752009
0.0,6.0,9.76,-44.86,16.086302404845526
0.0,6.0,9.88,-46.87,-80.14921894964895
0.0,6.0,10.0,-46.39,-151.44386190364517
0.0,6.0,10.12,-48.13,124.08455459918936
0.0,6.0,10.24,-47.87,54.80303448444363
0.0,6.0,10.36,-48.64,-36.322686568117234
0.0,6.0,10.48,-47.04,-110.48257555247446
0.0,6.0,10.6,-46.82,159.20046805585918
0.0,6.0,10.72,-46.89,75.93398793525424
0.0,6.0,10.84,-48.24,-21.10582757835529
0.0,6.0,10.96,-47.71,-100.983852949374
0.0,6.0,11.08,-49.63,168.1682403531393
0.0,6.0,11.2,-50.17,85.15574550365837
0.0,6.0,11.32,-52.3,-4.082733200355737
0.0,6.0,11.44,-54.24,-74.41008289871388
0.0,6.0,11.56,-54.95,-146.54079332596987
0.0,6.0,11.68,-54.86,134.17859624506758
0.0,6.0,11.8,-55.28,48.56020513003099
0.0,6.0,11.92,-56.47,-26.250582280540485
0.0,6.0,12.04,-56.99,-96.6862968539963
0.0,6.0,12.16,-57.37,179.29528148415835
0.0,6.0,12.28,-57.46,116.59577349098679
0.0,6.0,12.4,-57.38,17.160917418051756
0.0,6.0,12.52,-58.87,-67.06414211284232
0.0,6.0,12.64,-59.11,-144.27977498036017
0.0,6.0,12.76,-58.27,158.7590831733804
0.0,6.0,12.88,-56.5,91.5002599630657
0.0,6.0,13.0,-55.62,8.976983789817774
0.0,7.0,7.0,-43.23,50.54037468676358
0.0,7.0,7.12,-44.15,41.7259547952911
0.0,7.0,7.24,-46.2,-43.5672181081281
0.0,7.0,7.36,-43.18,-127.31630896926275
0.0,7.0,7.48,-43.96,141.35368232820616
0.0,7.0,7.6,-44.81,45.67946765881998
0.0,7.0,7.72,-47.33,-40.04531766714935
0.0,7.0,7.84,-47.26,-120.31899086266688
0.0,7.0,7.96,-50.48,169.08591676037295
0.0,7.0,8.08,-51.72,95.53108628354452
0.0,7.0,8.2,-50.64,39.363372441746634
0.0,7.0,8.32,-48.24,-47.08662003888621
0.0,7.0,8.44,-48.22,-122.24321435358355
0.0,7.0,8.56,-47.14,167.7115996994618
0.0,7.0,8.68,-45.76,84.21616162128186
0.0,7.0,8.8,-45.23,-2.3417974857200177
0.0,7.0,8.92,-44.67,-82.47101413002629
0.0,7.0,9.04,-43.07,-164.79146349931582
0.0,7.0,9.16,-42.97,99.06931411700869
0.0,7.0,9.28,-42.82,13.794212928622605
0.0,7.0,9.4,-42.54,-76.34362887868546
0.0,7.0,9.52,-43.07,-167.99688718641556
0.0,7.0,9.64,-44.34,108.69247004169239
0.0,7.0,9.76,-44.06,21.60938662018996
0.0,7.0,9.88,-47.15,-72.24770315993338
0.0,7.0,10.0,-46.65,-141.7489436844422
0.0,7.0,10.12,-48.16,135.21899024650668
0.0,7.0,10.24,-47.12,60.96225499402884
0.0,7.0,10.36,-48.17,-24.638470898772695
0.0,7.0,10.48,-46.87,-104.4755863270204
0.0,7.0,10.6,-46.45,167.99748447484507
0.0,7.0,10.72,-46.45,84.64312737267696
0.0,7.0,10.84,-47.56,-9.853395437198644
0.0,7.0,10.96,-47.71,-93.98736212684595
0.0,7.0,11.08,-49.23,179.50332752681345
0.0,7.0,11.2,-50.28,94.41498463467654
0.0,7.0,11.32,-53.82,15.167881709800193
0.0,7.0,11.44,-54.08,-65.61032814575529
0.0,7.0,11.56,-54.46,-135.93497266245498
0.0,7.0,11.68,-53.93,138.89495308078517
0.0,7.0,11.8,-55.83,56.32204546687452
0.0,7.0,11.92,-57.28,-15.403171300785052
0.0,7.0,12.04,-59.31,-89.84526207316037
0.0,7.0,12.16,-56.82,-170.119279150338
0.0,7.0,12.28,-56.53,101.56747386161742
0.0,7.0,12.4,-59.07,28.82690459734917
0.0,7.0,12.52,-60.14,-50.8578188504122
0.0,7.0,12.64,-58.96,-131.60086109372227
0.0,7.0,12.76,-59.9,179.9261168263651
0.0,7.0,12.88,-55.78,105.07746261748014
0.0,7.0,13.0,-54.14,14.567557294183281
0.0,8.0,7.0,-42.94,46.43314822906661
0.0,8.0,7.12,-43.62,45.96897930065391
0.0,8.0,7.24,-45.45,-38.20967354849525
0.0,8.0,7.36,-42.77,-127.72967044979495
0.0,8.0,7.48,-43.67,142.78640932551184
0.0,8.0,7.6,-45.09,47.56108909308907
0.0,8.0,7.72,-47.86,-32.186833170608864
0.0,8.0,7.84,-47.53,-112.94778771059964
0.0,8.0,7.96,-50.39,172.2706877352123
0.0,8.0,8.08,-51.31,100.30347569706666
0.0,8.0,8.2,-50.56,39.808234867780314
0.0,8.0,8.32,-48.58,-42.32136877242855
0.0,8.0,8.44,-48.03,-118.10278931441232
0.0,8.0,8.56,-47.26,172.7576979391588
0.0,8.0,8.68,-45.94,91.50444098121646
0.0,8.0,8.8,-45.25,4.768370212024347
0.0,8.0,8.92,-44.81,-76.01796091363167
0.0,8.0,9.04,-43.29,-158.5237382106443
0.0,8.0,9.16,-43.21,111.61927021900217
0.0,8.0,9.28,-42.59,23.43093836458187
0.0,8.0,9.4,-42.52,-67.63769243529852
0.0,8.0,9.52,-43.12,-158.21242611811175
0.0,8.0,9.64,-43.53,117.51057883260111
0.0,8.0,9.76,-44.48,32.399562311743466
0.0,8.0,9.88,-47.48,-61.03013778211546
0.0,8.0,10.0,-46.64,-134.69758946034548
0.0,8.0,10.12,-47.86,147.75843450757205
0.0,8.0,10.24,-46.81,71.25759292840387
0.0,8.0,10.36,-47.87,-13.81665918269201
0.0,8.0,10.48,-46.59,-93.37066350915643
0.0,8.0,10.6,-45.82,179.54596461711196
0.0,8.0,10.72,-45.86,92.72786072008446
0.0,8.0,10.84,-47.24,-3.605081090045846
0.0,8.0,10.96,-48.11,-86.17576057762996
0.0,8.0,11.08,-49.09,-173.00535282489548
0.0,8.0,11.2,-50.95,102.12515559236573
0.0,8.0,11.32,-52.15,23.81552519935341
0.0,8.0,11.44,-52.88,-53.58303520684001
0.0,8.0,11.56,-53.68,-132.7560995179038
0.0,8.0,11.68,-54.23,146.91527020101472
0.0,8.0,11.8,-54.39,65.09891123132212
0.0,8.0,11.92,-56.71,-0.13172321883971816
0.0,8.0,12.04,-56.09,-87.70593818245679
0.0,8.0,12.16,-55.7,-161.3388382657765
0.0,8.0,12.28,-57.72,109.60042617599055
0.0,8.0,12.4,-62.08,37.29540809546436
0.0,8.0,12.52,-60.4,-32.81994765003968
0.0,8.0,12.64,-58.37,-107.65424696083855
0.0,8.0,12.76,-58.3,173.56798183532513
0.0,8.0,12.88,-57.46,111.37580178499503
0.0,8.0,13.0,-55.52,31.724838400889276
0.0,9.0,7.0,-42.42,40.46083819149988
0.0,9.0,7.12,-42.99,50.7819612066349
0.0,9.0,7.24,-45.21,-34.969562193815314
0.0,9.0,7.36,-42.6,-122.92254160710515
0.0,9.0,7.48,-43.81,146.04631971353663
0.0,9.0,7.6,-45.4,54.02757229974985
0.0,9.0,7.72,-48.29,-25.399972108898083
0.0,9.0,7.84,-47.02,-103.9193741461448
0.0,9.0,7.96,-50.09,176.80453334797443
0.0,9.0,8.08,-51.62,106.00443040240847
0.0,9.0,8.2,-50.15,45.87949461111889
0.0,9.0,8.32,-49.1,-35.442781144063275
0.0,9.0,8.44,-47.58,-114.31833938632937
0.0,9.0,8.56,-47.56,176.29278321818188
0.0,9.0,8.68,-46.24,98.77446851513871
0.0,9.0,8.8,-45.82,13.918796478976855
0.0,9.0,8.92,-45.25,-68.45231060536489
0.0,9.0,9.04,-43.55,-147.78791603081396
0.0,9.0,9.16,-42.64,120.1380296286853
0.0,9.0,9.28,-42.49,30.675444420692642
0.0,9.0,9.4,-42.66,-59.66130721243578
0.0,9.0,9.52,-43.15,-146.83140879563098
0.0,9.0,9.64,-43.56,125.98170925602986
0.0,9.0,9.76,-43.89,41.19695539475266
0.0,9.0,9.88,-47.26,-50.994337680616134
0.0,9.0,10.0,-46.39,-123.03977017685817
0.0,9.0,10.12,-47.79,155.17014706643582
0.0,9.0,10.24,-46.63,83.12599804154229
0.0,9.0,10.36,-47.28,-3.2061617318937445
0.0,9.0,10.48,-46.19,-86.12310685512173
0.0,9.0,10.6,-45.54,-173.2268322775707
0.0,9.0,10.72,-45.87,100.06197983788178
0.0,9.0,10.84,-47.13,3.0161898630864608
0.0,9.0,10.96,-48.02,-78.05773146829347
0.0,9.0,11.08,-49.94,-163.9468944841587
0.0,9.0,11.2,-50.67,114.47131213432019
0.0,9.0,11.32,-52.41,39.34461688462174
0.0,9.0,11.44,-52.57,-39.90702015843803
0.0,9.0,11.56,-53.38,-124.61176267935002
0.0,9.0,11.68,-53.12,160.04266823672987
0.0,9.0,11.8,-56.02,75.92912645953032
0.0,9.0,11.92,-55.95,-7.215283126800144
0.0,9.0,12.04,-57.1,-76.51200261011755
0.0,9.0,12.16,-57.43,-165.08396166476282
0.0,9.0,12.28,-58.66,126.39214211842815
0.0,9.0,12.4,-61.62,54.83846547689132
0.0,9.0,12.52,-61.85,-17.510034097049807
0.0,9.0,12.64,-59.3,-115.49033381740487
0.0,9.0,12.76,-59.8,-158.96324458518004
0.0,9.0,12.88,-56.83,127.3083305183712
0.0,9.0,13.0,-55.11,45.02275062682422
0.0,10.0,7.0,-41.97,35.005419185591954
0.0,10.0,7.12,-42.8,54.467584776216356
0.0,10.0,7.24,-44.89,-31.32053265265352
0.0,10.0,7.36,-42.37,-118.23387082540467
0.0,10.0,7.48,-43.9,149.81580029952644
0.0,10.0,7.6,-45.38,60.48953139951967
0.0,10.0,7.72,-48.0,-17.485388203321385
0.0,10.0,7.84,-46.19,-99.48267801974463
0.0,10.0,7.96,-50.18,-179.7650438449149
0.0,10.0,8.08,-51.06,109.7292397697832
0.0,10.0,8.2,-51.2,51.15782687031133
0.0,10.0,8.32,-48.19,-30.136838182015445
0.0,10.0,8.44,-48.06,-111.87407902331397
