# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-46.0,-14.0],"do_not_modify_vna":false},"created_local":"2026-03-25 14:23:59","created_utc":"2026-03-25T18:23:59.328411Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
4.0,90.0,14.8,-28.96,30.605226991791998
4.0,90.0,15.12,-28.07,70.2859713008618
4.0,90.0,15.44,-28.55,125.55607286153162
4.0,90.0,15.76,-29.22,177.63297516929907
4.0,90.0,16.08,-28.8,-128.01551829868754
4.0,90.0,16.4,-31.79,-78.36311186936302
4.0,90.0,16.72,-32.63,-49.16329592073566
4.0,90.0,17.04,-35.37,-8.650673589753353
4.0,90.0,17.36,-40.87,37.28409973571317
4.0,90.0,17.68,-45.75,101.90795609698237
4.0,90.0,18.0,-45.14,-175.18751272759255
5.0,90.0,2.0,-16.53,-61.00446970705823
5.0,90.0,2.32,-18.18,-99.4906004006665
5.0,90.0,2.64,-20.05,-27.29330101243936
5.0,90.0,2.96,-17.86,30.345040926740246
5.0,90.0,3.28,-20.11,102.70729581438498
5.0,90.0,3.6,-19.24,-176.7250867706317
5.0,90.0,3.92,-18.95,-79.63108973812281
5.0,90.0,4.24,-19.65,8.974572395833771
5.0,90.0,4.56,-17.88,88.15007181975743
5.0,90.0,4.88,-17.45,-179.97854153569116
5.0,90.0,5.2,-18.85,-99.04191899158549
5.0,90.0,5.52,-18.74,-3.562642267219127
5.0,90.0,5.84,-19.88,95.57499390017189
5.0,90.0,6.16,-20.03,-177.3796194964812
5.0,90.0,6.48,-22.09,-74.0419131126388
5.0,90.0,6.8,-20.86,25.113224259626385
5.0,90.0,7.12,-21.4,115.83822339963918
5.0,90.0,7.44,-21.33,-154.64717142767915
5.0,90.0,7.76,-22.34,-66.72150493165041
5.0,90.0,8.08,-21.37,31.01603671369992
5.0,90.0,8.4,-22.07,116.50171938662754
5.0,90.0,8.72,-23.6,-149.7458829351532
5.0,90.0,9.04,-23.75,-55.83510015424932
5.0,90.0,9.36,-24.24,35.370516557621045
5.0,90.0,9.68,-25.94,129.1504391326754
5.0,90.0,10.0,-25.58,-142.26840606708575
5.0,90.0,10.32,-26.04,-59.289266368728626
5.0,90.0,10.64,-26.78,30.388519557847996
5.0,90.0,10.96,-26.48,117.17311149066738
5.0,90.0,11.28,-27.27,-165.93284351104822
5.0,90.0,11.6,-28.61,-76.68730260672895
5.0,90.0,11.92,-28.53,8.392475068999925
5.0,90.0,12.24,-29.52,84.44746463604784
5.0,90.0,12.56,-31.28,161.3376046301276
5.0,90.0,12.88,-34.86,-93.71969451272513
5.0,90.0,13.2,-33.12,-10.934983059894993
5.0,90.0,13.52,-33.64,60.791730866831344
5.0,90.0,13.84,-33.49,141.9049718858271
5.0,90.0,14.16,-32.25,-154.9806421460501
5.0,90.0,14.48,-34.57,138.11650637387766
5.0,90.0,14.8,-29.64,31.207512463487483
5.0,90.0,15.12,-28.79,71.60642029488898
5.0,90.0,15.44,-29.39,126.9510532578358
5.0,90.0,15.76,-29.94,179.21652642602788
5.0,90.0,16.08,-29.83,-126.13808709851958
5.0,90.0,16.4,-32.88,-75.93793355791107
5.0,90.0,16.72,-33.97,-46.375519187066395
5.0,90.0,17.04,-36.97,-3.1687735762030522
5.0,90.0,17.36,-42.71,44.3612133387102
5.0,90.0,17.68,-47.84,114.16589550394241
5.0,90.0,18.0,-46.06,-157.24778810302138
6.0,90.0,2.0,-16.58,-61.58821880103599
6.0,90.0,2.32,-18.16,-99.04668143936006
6.0,90.0,2.64,-20.07,-26.832307134178624
6.0,90.0,2.96,-17.81,31.039375561022933
6.0,90.0,3.28,-20.16,103.67882992208195
6.0,90.0,3.6,-19.25,-176.34345412868558
6.0,90.0,3.92,-19.01,-79.69971361134104
6.0,90.0,4.24,-19.63,9.082252624503035
6.0,90.0,4.56,-17.97,88.43319716811833
6.0,90.0,4.88,-17.48,-179.87318161188557
6.0,90.0,5.2,-18.91,-98.8703231163053
6.0,90.0,5.52,-18.83,-3.066183059530316
6.0,90.0,5.84,-20.01,95.76233977342292
6.0,90.0,6.16,-20.1,-176.66421813374788
6.0,90.0,6.48,-22.27,-73.48433251258301
6.0,90.0,6.8,-20.99,25.193757327587452
6.0,90.0,7.12,-21.61,116.25498602586886
6.0,90.0,7.44,-21.5,-154.55629543294864
6.0,90.0,7.76,-22.56,-66.79564833453809
6.0,90.0,8.08,-21.58,31.72718018988614
6.0,90.0,8.4,-22.29,116.83945308715911
6.0,90.0,8.72,-23.92,-149.49032833297667
6.0,90.0,9.04,-24.1,-55.22189549082471
6.0,90.0,9.36,-24.61,35.803506401198675
6.0,90.0,9.68,-26.29,129.74307056815442
6.0,90.0,10.0,-25.9,-141.58399052789653
6.0,90.0,10.32,-26.43,-58.91125739226676
6.0,90.0,10.64,-27.15,31.439380997934904
6.0,90.0,10.96,-26.87,118.05018703983491
6.0,90.0,11.28,-27.78,-164.94769760952553
6.0,90.0,11.6,-29.15,-76.02813087736861
6.0,90.0,11.92,-29.11,10.064885121059493
6.0,90.0,12.24,-30.14,87.17288023088749
6.0,90.0,12.56,-32.01,165.31482867523513
6.0,90.0,12.88,-35.3,-90.47982309426556
6.0,90.0,13.2,-33.44,-8.548374842047963
6.0,90.0,13.52,-34.15,62.59734031090023
6.0,90.0,13.84,-34.05,144.1137117903205
6.0,90.0,14.16,-32.86,-153.46878326329949
6.0,90.0,14.48,-35.18,139.4387549253393
6.0,90.0,14.8,-30.47,32.45711558397958
6.0,90.0,15.12,-29.81,73.35253010802943
6.0,90.0,15.44,-30.53,128.91740886419797
6.0,90.0,15.76,-31.25,-178.62485827865925
6.0,90.0,16.08,-31.21,-122.56181471427537
6.0,90.0,16.4,-34.53,-71.88348808003309
6.0,90.0,16.72,-35.69,-40.1698705754637
6.0,90.0,17.04,-38.99,4.5425889399821955
6.0,90.0,17.36,-44.72,57.6435988554618
6.0,90.0,17.68,-49.1,134.94922831852102
6.0,90.0,18.0,-46.43,-138.4502577924768
7.0,90.0,2.0,-16.72,-59.900462847646736
7.0,90.0,2.32,-18.25,-100.66101745021916
7.0,90.0,2.64,-20.19,-28.72999652561134
7.0,90.0,2.96,-17.85,29.903371570013494
7.0,90.0,3.28,-20.24,102.80055461939705
7.0,90.0,3.6,-19.4,-177.38585086098206
7.0,90.0,3.92,-19.18,-81.02673760333569
7.0,90.0,4.24,-19.7,7.764190393400033
7.0,90.0,4.56,-18.21,87.38948599128257
7.0,90.0,4.88,-17.7,179.5032424055567
7.0,90.0,5.2,-19.13,-99.42241314537026
7.0,90.0,5.52,-19.02,-3.313709390768886
7.0,90.0,5.84,-20.21,95.0983336769458
7.0,90.0,6.16,-20.3,-177.2881223512326
7.0,90.0,6.48,-22.55,-74.52400187665677
7.0,90.0,6.8,-21.24,24.434035987861268
7.0,90.0,7.12,-21.92,115.49239335766481
7.0,90.0,7.44,-21.8,-154.92311963301447
7.0,90.0,7.76,-22.83,-66.94656736844233
7.0,90.0,8.08,-21.93,32.40642631636979
7.0,90.0,8.4,-22.66,117.17134567521482
7.0,90.0,8.72,-24.32,-149.29467197858853
7.0,90.0,9.04,-24.51,-54.21138203448296
7.0,90.0,9.36,-25.12,36.74322345094385
7.0,90.0,9.68,-26.85,130.5193154974443
7.0,90.0,10.0,-26.44,-140.28502646726426
7.0,90.0,10.32,-27.05,-57.42232113279733
7.0,90.0,10.64,-27.75,32.835896173631774
7.0,90.0,10.96,-27.52,119.48136800277575
7.0,90.0,11.28,-28.4,-163.34930132299647
7.0,90.0,11.6,-29.86,-74.83115400622907
7.0,90.0,11.92,-29.89,11.898610504600827
7.0,90.0,12.24,-30.92,89.49093453839804
7.0,90.0,12.56,-32.67,167.0547150751545
7.0,90.0,12.88,-35.97,-87.0726787695002
7.0,90.0,13.2,-33.91,-6.1347647031249295
7.0,90.0,13.52,-34.75,63.407326030822105
7.0,90.0,13.84,-34.68,145.17081102220243
7.0,90.0,14.16,-33.59,-152.5815652898911
7.0,90.0,14.48,-36.01,140.07327856430322
7.0,90.0,14.8,-31.49,33.36811556174564
7.0,90.0,15.12,-31.12,75.07328722730566
7.0,90.0,15.44,-31.93,131.2781236463726
7.0,90.0,15.76,-32.86,-175.02761496735863
7.0,90.0,16.08,-32.96,-117.7281481683313
7.0,90.0,16.4,-36.31,-66.04672953304755
7.0,90.0,16.72,-37.68,-32.48368451881108
7.0,90.0,17.04,-41.48,17.24886071464419
7.0,90.0,17.36,-47.08,80.53979539271562
7.0,90.0,17.68,-49.42,158.2643946436909
7.0,90.0,18.0,-46.02,-120.17321074634009
8.0,90.0,2.0,-16.84,-57.45869626540964
8.0,90.0,2.32,-18.32,-102.8211147739003
8.0,90.0,2.64,-20.31,-31.3025111165334
8.0,90.0,2.96,-17.86,28.125020702588728
8.0,90.0,3.28,-20.36,101.94182409929834
8.0,90.0,3.6,-19.54,-178.8809841419061
8.0,90.0,3.92,-19.3,-82.49667580249655
8.0,90.0,4.24,-19.77,5.970439532773751
8.0,90.0,4.56,-18.51,85.95205185621954
8.0,90.0,4.88,-17.95,178.81694932597603
8.0,90.0,5.2,-19.35,-100.06204836094678
8.0,90.0,5.52,-19.25,-3.639390291949413
8.0,90.0,5.84,-20.42,94.79554374658007
8.0,90.0,6.16,-20.56,-177.4978121272251
8.0,90.0,6.48,-22.82,-74.97686146869987
8.0,90.0,6.8,-21.58,24.170206666711167
8.0,90.0,7.12,-22.25,115.3430146718516
8.0,90.0,7.44,-22.14,-155.12631612241623
8.0,90.0,7.76,-23.07,-66.50663393476906
8.0,90.0,8.08,-22.36,32.772225496723706
8.0,90.0,8.4,-23.14,116.49086977800238
8.0,90.0,8.72,-24.72,-148.753733153353
8.0,90.0,9.04,-24.96,-53.73199749151992
8.0,90.0,9.36,-25.62,37.06781810342724
8.0,90.0,9.68,-27.38,130.8447598611263
8.0,90.0,10.0,-27.04,-139.66640624497973
8.0,90.0,10.32,-27.7,-56.56411070018086
8.0,90.0,10.64,-28.39,33.19622510643017
8.0,90.0,10.96,-28.18,120.31487917379518
8.0,90.0,11.28,-29.25,-162.12285290840052
8.0,90.0,11.6,-30.7,-73.5443198715254
8.0,90.0,11.92,-30.74,14.240575932674469
8.0,90.0,12.24,-31.8,92.85823241914215
8.0,90.0,12.56,-33.54,171.5125426426204
8.0,90.0,12.88,-36.53,-81.52927230256111
8.0,90.0,13.2,-34.5,-3.433335954867181
8.0,90.0,13.52,-35.4,66.56051114158305
8.0,90.0,13.84,-35.6,147.89087288051218
8.0,90.0,14.16,-34.58,-150.43833090298662
8.0,90.0,14.48,-37.05,141.94871005897312
8.0,90.0,14.8,-32.53,35.728629706882145
8.0,90.0,15.12,-32.62,77.18144971949005
8.0,90.0,15.44,-33.56,134.72285191137388
8.0,90.0,15.76,-34.64,-169.75812030015632
8.0,90.0,16.08,-35.09,-111.4474644705657
8.0,90.0,16.4,-38.57,-57.79156475268499
8.0,90.0,16.72,-40.3,-18.580637556500754
8.0,90.0,17.04,-43.87,39.18105922039908
8.0,90.0,17.36,-48.21,108.46175088076751
8.0,90.0,17.68,-48.69,-178.18209802096635
8.0,90.0,18.0,-45.44,-106.4698565114277
9.0,90.0,2.0,-16.95,-56.023033411225754
9.0,90.0,2.32,-18.39,-104.18638410497029
9.0,90.0,2.64,-20.33,-32.92355775098236
9.0,90.0,2.96,-17.83,27.111389693707657
9.0,90.0,3.28,-20.44,101.42249124988606
9.0,90.0,3.6,-19.69,-179.9688611155618
9.0,90.0,3.92,-19.43,-83.37140570294555
9.0,90.0,4.24,-19.87,4.642792949831319
9.0,90.0,4.56,-18.75,84.72572534636393
9.0,90.0,4.88,-18.19,177.93273505794963
9.0,90.0,5.2,-19.56,-100.74852287705131
9.0,90.0,5.52,-19.48,-4.041498566853339
9.0,90.0,5.84,-20.65,94.05760509974886
9.0,90.0,6.16,-20.84,-178.3239554319293
9.0,90.0,6.48,-23.09,-75.57124716724857
9.0,90.0,6.8,-21.92,23.555125905576602
9.0,90.0,7.12,-22.62,114.46531256646365
9.0,90.0,7.44,-22.49,-155.418046710346
9.0,90.0,7.76,-23.4,-66.3940328473
9.0,90.0,8.08,-22.85,33.13354292833576
9.0,90.0,8.4,-23.53,116.69681544798003
9.0,90.0,8.72,-25.2,-147.69152181960854
9.0,90.0,9.04,-25.53,-52.50110478707003
9.0,90.0,9.36,-26.28,38.41870164092134
9.0,90.0,9.68,-27.99,132.56618930552247
9.0,90.0,10.0,-27.75,-136.22869731070887
9.0,90.0,10.32,-28.39,-54.49427900299747
9.0,90.0,10.64,-29.11,35.94213073397587
9.0,90.0,10.96,-29.04,122.76146094274966
9.0,90.0,11.28,-30.1,-160.2858349703468
9.0,90.0,11.6,-31.49,-71.29155144954963
9.0,90.0,11.92,-31.73,17.458644633971804
9.0,90.0,12.24,-32.75,97.72153482716374
9.0,90.0,12.56,-34.53,175.72431978018324
9.0,90.0,12.88,-37.29,-77.16650171271745
9.0,90.0,13.2,-35.27,-0.40224106065197296
9.0,90.0,13.52,-36.07,69.48297901471867
9.0,90.0,13.84,-36.65,149.74286619308776
9.0,90.0,14.16,-35.5,-148.0365684839167
9.0,90.0,14.48,-38.25,142.78713061311967
9.0,90.0,14.8,-34.03,38.34193613438226
9.0,90.0,15.12,-34.23,80.03422962333973
9.0,90.0,15.44,-35.5,140.01497436911606
9.0,90.0,15.76,-36.81,-164.01266986774056
9.0,90.0,16.08,-37.52,-102.38990540421462
9.0,90.0,16.4,-41.11,-44.84445669662275
9.0,90.0,16.72,-42.65,2.001861329478957
9.0,90.0,17.04,-45.18,67.37400383626098
9.0,90.0,17.36,-47.48,133.48833604923277
9.0,90.0,17.68,-47.91,-163.21582710957085
9.0,90.0,18.0,-44.8,-93.25465291433599
10.0,90.0,2.0,-17.07,-55.16176626565445
10.0,90.0,2.32,-18.43,-105.27567293399316
10.0,90.0,2.64,-20.34,-34.360746841593894
10.0,90.0,2.96,-17.82,26.28924351355336
10.0,90.0,3.28,-20.55,101.4881731476013
10.0,90.0,3.6,-19.8,179.09610676458612
10.0,90.0,3.92,-19.54,-83.5920337213142
10.0,90.0,4.24,-20.0,3.4344846374143394
10.0,90.0,4.56,-18.93,83.96044065443758
10.0,90.0,4.88,-18.38,177.13193897675515
10.0,90.0,5.2,-19.77,-100.86399138878681
10.0,90.0,5.52,-19.75,-3.82701110647693
10.0,90.0,5.84,-20.89,94.54750284005434
