# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":1.0,"stop_ghz":20.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"phi","custom_angle_deg":0.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-11-21 12:20:26","created_utc":"2025-11-21T17:20:26.007108Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
0.0,0.0,16.58,-70.5,-17.245720158123262
0.0,0.0,16.77,-84.64,63.8717740623934
0.0,0.0,16.96,-73.78,-21.341631018363838
0.0,0.0,17.15,-83.64,48.27166403245451
0.0,0.0,17.34,-77.76,13.000969798613614
0.0,0.0,17.53,-76.18,174.81668593544728
0.0,0.0,17.72,-76.08,-35.82605635170858
0.0,0.0,17.91,-79.93,-43.13762596154889
0.0,0.0,18.1,-72.34,86.59977382758483
0.0,0.0,18.29,-78.94,-154.23007916710444
0.0,0.0,18.48,-64.64,143.45425683267706
0.0,0.0,18.67,-72.38,108.12731452545552
0.0,0.0,18.86,-72.07,88.08146846568626
0.0,0.0,19.05,-76.9,-47.582161456605895
0.0,0.0,19.24,-90.21,-144.3832310667383
0.0,0.0,19.43,-76.8,-111.01256986234296
0.0,0.0,19.62,-71.07,-171.427476639495
0.0,0.0,19.81,-78.89,177.9796469150898
0.0,0.0,20.0,-71.34,148.80517935618187
0.0,1.0,1.0,-81.57,68.40323108895393
0.0,1.0,1.19,-70.67,108.34827177792855
0.0,1.0,1.38,-65.97,152.60951122978946
0.0,1.0,1.57,-51.61,16.658721428141313
0.0,1.0,1.76,-54.72,-98.34300943405772
0.0,1.0,1.95,-44.81,152.76902112222297
0.0,1.0,2.14,-52.02,56.77348543802007
0.0,1.0,2.33,-56.54,38.161094781853784
0.0,1.0,2.52,-61.49,74.05709890552026
0.0,1.0,2.71,-60.05,-48.39884065193471
0.0,1.0,2.9,-52.71,-89.8990424580514
0.0,1.0,3.09,-56.53,-141.23933975238606
0.0,1.0,3.28,-59.13,133.38167434083547
0.0,1.0,3.47,-56.37,99.15934901891741
0.0,1.0,3.66,-61.63,64.55980184087453
0.0,1.0,3.85,-62.86,118.49457347381657
0.0,1.0,4.04,-62.23,3.860179860924495
0.0,1.0,4.23,-55.92,-44.248417895516575
0.0,1.0,4.42,-63.41,-75.33408626253005
0.0,1.0,4.61,-58.72,-158.03679764957715
0.0,1.0,4.8,-58.16,-174.64994219680102
0.0,1.0,4.99,-55.77,111.47558828799323
0.0,1.0,5.18,-67.62,33.531964412256805
0.0,1.0,5.37,-55.44,56.1421864490334
0.0,1.0,5.56,-67.0,119.67714818354197
0.0,1.0,5.75,-62.46,28.95638209871375
0.0,1.0,5.94,-64.2,-16.694553040529303
0.0,1.0,6.13,-69.99,-90.20486544658013
0.0,1.0,6.32,-65.84,-131.73672687338748
0.0,1.0,6.51,-63.43,149.5019841740194
0.0,1.0,6.7,-71.98,142.15690354942842
0.0,1.0,6.89,-71.78,115.49664362838554
0.0,1.0,7.08,-63.06,98.85658300301893
0.0,1.0,7.27,-65.56,44.74657769554731
0.0,1.0,7.46,-68.33,-6.312665352277454
0.0,1.0,7.65,-76.45,-25.041160462408097
0.0,1.0,7.84,-81.61,-124.85854889165637
0.0,1.0,8.03,-70.74,176.59150254525423
0.0,1.0,8.22,-68.62,-145.54121196191556
0.0,1.0,8.41,-60.95,109.33906602413828
0.0,1.0,8.6,-73.3,80.9307899974137
0.0,1.0,8.79,-71.31,80.31371505441848
0.0,1.0,8.98,-74.36,-17.42520440557352
0.0,1.0,9.17,-73.72,-15.894440954802612
0.0,1.0,9.36,-70.85,-111.12300855021054
0.0,1.0,9.55,-70.53,144.56346213626742
0.0,1.0,9.74,-67.68,79.3280714421209
0.0,1.0,9.93,-73.27,167.1631789885434
0.0,1.0,10.12,-71.46,103.90206748152751
0.0,1.0,10.31,-72.87,67.53618072715001
0.0,1.0,10.5,-68.13,-7.388303885737679
0.0,1.0,10.69,-73.63,0.3556482158441336
0.0,1.0,10.88,-81.93,-59.73366499125105
0.0,1.0,11.07,-71.77,-116.33378176083995
0.0,1.0,11.26,-75.6,112.14436339734635
0.0,1.0,11.45,-76.82,-120.84018945882259
0.0,1.0,11.64,-84.13,-167.39018077448722
0.0,1.0,11.83,-74.66,116.10583307452504
0.0,1.0,12.02,-79.62,64.07388428053478
0.0,1.0,12.21,-74.44,73.70100657753284
0.0,1.0,12.4,-81.05,-49.82136495138527
0.0,1.0,12.59,-69.62,-109.28253268322415
0.0,1.0,12.78,-70.7,-172.88940938074438
0.0,1.0,12.97,-84.08,142.49271241665258
0.0,1.0,13.16,-74.4,78.88278449294145
0.0,1.0,13.35,-77.78,50.18125153027765
0.0,1.0,13.54,-76.36,-77.75783699830222
0.0,1.0,13.73,-72.18,-83.92112811677677
0.0,1.0,13.92,-74.2,-69.61594243104805
0.0,1.0,14.11,-70.61,-136.9755263304013
0.0,1.0,14.3,-70.9,158.41773825953229
0.0,1.0,14.49,-75.26,-21.62298737096399
0.0,1.0,14.68,-81.67,147.95131133874017
0.0,1.0,14.87,-76.19,121.18537821156629
0.0,1.0,15.06,-80.65,76.36065554786911
0.0,1.0,15.25,-79.46,-139.0745878382052
0.0,1.0,15.44,-85.5,-43.1561054220935
0.0,1.0,15.63,-74.17,169.6600436295333
0.0,1.0,15.82,-76.48,-28.337991823635747
0.0,1.0,16.01,-75.85,59.58820511835709
0.0,1.0,16.2,-82.88,-167.5527833450622
0.0,1.0,16.39,-79.93,-151.28553434281756
0.0,1.0,16.58,-89.17,30.885991155968245
0.0,1.0,16.77,-78.31,126.85287223498747
0.0,1.0,16.96,-75.5,-137.8689950445469
0.0,1.0,17.15,-77.59,-92.65363868510114
0.0,1.0,17.34,-75.9,127.95680223111438
0.0,1.0,17.53,-74.74,148.38736303198758
0.0,1.0,17.72,-77.73,164.08348498013459
0.0,1.0,17.91,-76.95,61.26292871734545
0.0,1.0,18.1,-69.96,-173.02752174177016
0.0,1.0,18.29,-72.21,-164.16224206349514
0.0,1.0,18.48,-76.43,-89.83136752698448
0.0,1.0,18.67,-73.27,156.97296874297314
0.0,1.0,18.86,-74.3,115.63982445866357
0.0,1.0,19.05,-76.96,-36.22511041208228
0.0,1.0,19.24,-76.49,99.2766845199089
0.0,1.0,19.43,-91.69,-15.866366115316573
0.0,1.0,19.62,-81.99,170.81311969685032
0.0,1.0,19.81,-82.29,39.33459218329106
0.0,1.0,20.0,-90.13,-58.147914365083864
0.0,2.0,1.0,-70.61,54.46734746100196
0.0,2.0,1.19,-73.14,144.8931634924781
0.0,2.0,1.38,-65.01,142.40029431795173
0.0,2.0,1.57,-51.41,19.637535358218177
0.0,2.0,1.76,-54.27,-91.02254034119368
0.0,2.0,1.95,-44.95,155.18427615210354
0.0,2.0,2.14,-52.76,68.29494091862499
0.0,2.0,2.33,-56.91,48.24239292642621
0.0,2.0,2.52,-57.86,82.9058772690912
0.0,2.0,2.71,-61.8,-48.7054758583053
0.0,2.0,2.9,-52.7,-76.49738535290093
0.0,2.0,3.09,-56.41,-138.49158409596754
0.0,2.0,3.28,-59.03,122.97487045733578
0.0,2.0,3.47,-57.22,112.75300243929081
0.0,2.0,3.66,-66.19,38.78647961976382
0.0,2.0,3.85,-60.85,124.9710064649311
0.0,2.0,4.04,-61.65,11.751384671948399
0.0,2.0,4.23,-56.05,-26.962913910806375
0.0,2.0,4.42,-61.38,-41.00151365128015
0.0,2.0,4.61,-58.58,-139.60880206899012
0.0,2.0,4.8,-57.49,-161.48750563837578
0.0,2.0,4.99,-55.9,120.0186258609976
0.0,2.0,5.18,-78.64,156.63721360834924
0.0,2.0,5.37,-54.36,62.48953765013879
0.0,2.0,5.56,-63.59,106.92013708665368
0.0,2.0,5.75,-62.49,44.082715328315
0.0,2.0,5.94,-61.84,10.908600517030997
0.0,2.0,6.13,-69.94,-51.32258391456659
0.0,2.0,6.32,-72.18,-118.44441891832977
0.0,2.0,6.51,-64.59,152.1982043431162
0.0,2.0,6.7,-75.31,133.53322501810447
0.0,2.0,6.89,-72.13,137.639483190932
0.0,2.0,7.08,-62.49,122.13934550094665
0.0,2.0,7.27,-70.08,21.247904450931685
0.0,2.0,7.46,-65.2,23.95919632721948
0.0,2.0,7.65,-71.47,-78.30913657202434
0.0,2.0,7.84,-72.01,80.51015146902883
0.0,2.0,8.03,-72.14,177.63995025795478
0.0,2.0,8.22,-67.39,-132.0561157220946
0.0,2.0,8.41,-68.78,161.44026417215414
0.0,2.0,8.6,-70.63,101.60541856302339
0.0,2.0,8.79,-72.12,136.80064711934952
0.0,2.0,8.98,-70.58,171.5391981533083
0.0,2.0,9.17,-75.25,1.119653317341282
0.0,2.0,9.36,-65.28,-160.9509364613085
0.0,2.0,9.55,-65.88,149.71404187593757
0.0,2.0,9.74,-69.89,171.54237579799533
0.0,2.0,9.93,-64.18,109.1764387766597
0.0,2.0,10.12,-73.4,135.95925387053092
0.0,2.0,10.31,-86.13,51.264092535029185
0.0,2.0,10.5,-73.65,65.08976911281152
0.0,2.0,10.69,-74.08,27.502875087891045
0.0,2.0,10.88,-80.55,-64.53544646289672
0.0,2.0,11.07,-68.76,-89.34696992208148
0.0,2.0,11.26,-72.6,151.62862447445363
0.0,2.0,11.45,-74.81,114.61706952062109
0.0,2.0,11.64,-69.67,164.90297903716
0.0,2.0,11.83,-71.3,143.58585660195524
0.0,2.0,12.02,-69.15,94.02649885460158
0.0,2.0,12.21,-67.96,90.41929239661656
0.0,2.0,12.4,-75.1,19.508667600086177
0.0,2.0,12.59,-69.28,-51.47511369207016
0.0,2.0,12.78,-77.1,-141.06086055110734
0.0,2.0,12.97,-74.57,-85.34278073142353
0.0,2.0,13.16,-76.45,144.37694978078454
0.0,2.0,13.35,-76.04,44.514525375472154
0.0,2.0,13.54,-88.27,-91.60130452770063
0.0,2.0,13.73,-75.17,-5.246409504545161
0.0,2.0,13.92,-70.55,-47.045295672124105
0.0,2.0,14.11,-69.71,-37.567470449378504
0.0,2.0,14.3,-65.96,-136.8579788643792
0.0,2.0,14.49,-94.87,-108.92015915104133
0.0,2.0,14.68,-70.06,166.06092790241766
0.0,2.0,14.87,-69.8,72.78533295387771
0.0,2.0,15.06,-85.48,76.90265308019077
0.0,2.0,15.25,-72.83,-118.30892055371943
0.0,2.0,15.44,-76.16,-122.2640445108247
0.0,2.0,15.63,-83.69,142.45384117915555
0.0,2.0,15.82,-80.04,-177.48330290084914
0.0,2.0,16.01,-81.93,153.06415654791888
0.0,2.0,16.2,-72.67,-177.78337686417447
0.0,2.0,16.39,-76.3,175.73999251218953
0.0,2.0,16.58,-69.98,172.45677888603421
0.0,2.0,16.77,-83.83,-120.41932168228473
0.0,2.0,16.96,-76.56,21.793542969851362
0.0,2.0,17.15,-70.4,166.39600430818706
0.0,2.0,17.34,-76.06,70.27028757164777
0.0,2.0,17.53,-72.01,-46.024030279923934
0.0,2.0,17.72,-71.1,150.8618120278939
0.0,2.0,17.91,-74.45,82.21787905713616
0.0,2.0,18.1,-84.39,169.34885315346776
0.0,2.0,18.29,-83.73,-42.722291546285554
0.0,2.0,18.48,-78.42,-176.5007601346265
0.0,2.0,18.67,-73.37,-36.679506254360426
0.0,2.0,18.86,-72.07,-179.28114917812212
0.0,2.0,19.05,-76.17,86.87123587767428
0.0,2.0,19.24,-74.9,96.2727593672398
0.0,2.0,19.43,-78.67,-10.771870126054441
0.0,2.0,19.62,-78.16,42.22319053277314
0.0,2.0,19.81,-78.88,151.6311655688331
0.0,2.0,20.0,-72.7,26.755393124106842
0.0,3.0,1.0,-73.04,37.54660947971954
0.0,3.0,1.19,-71.46,131.57959241279605
0.0,3.0,1.38,-64.56,144.1597669832515
0.0,3.0,1.57,-51.9,21.816174814222414
0.0,3.0,1.76,-52.87,-78.26911279489177
0.0,3.0,1.95,-45.38,155.37953463026366
0.0,3.0,2.14,-53.39,85.92547763953708
0.0,3.0,2.33,-56.24,60.47668932856802
0.0,3.0,2.52,-55.15,83.95812252765919
0.0,3.0,2.71,-59.81,-49.18727972167515
0.0,3.0,2.9,-51.57,-65.88752002344164
0.0,3.0,3.09,-54.98,-120.13462140284594
0.0,3.0,3.28,-60.1,115.70331235900358
0.0,3.0,3.47,-58.31,115.98595714549644
0.0,3.0,3.66,-71.31,-38.21702455257741
0.0,3.0,3.85,-58.57,125.65103798456676
0.0,3.0,4.04,-60.12,26.347481743495685
0.0,3.0,4.23,-56.01,-15.099451519629792
0.0,3.0,4.42,-59.08,-28.881751482690895
0.0,3.0,4.61,-56.89,-127.42985030022753
0.0,3.0,4.8,-57.46,-142.76958108303026
0.0,3.0,4.99,-58.14,123.42314453246945
0.0,3.0,5.18,-72.88,-142.40253328723415
0.0,3.0,5.37,-56.22,59.533275939120976
0.0,3.0,5.56,-62.08,113.86095698210305
0.0,3.0,5.75,-65.28,51.19379937204862
0.0,3.0,5.94,-64.84,6.3701633542336715
0.0,3.0,6.13,-69.72,-53.68505186977026
0.0,3.0,6.32,-65.94,-113.61532675395071
0.0,3.0,6.51,-63.4,167.13587208606248
0.0,3.0,6.7,-72.41,-165.10377779101512
0.0,3.0,6.89,-65.83,135.23607578198107
0.0,3.0,7.08,-64.2,115.50218345857611
0.0,3.0,7.27,-65.24,48.05839680990905
0.0,3.0,7.46,-71.54,0.43331972139267194
0.0,3.0,7.65,-81.49,-79.53490364958618
0.0,3.0,7.84,-71.83,-27.323385486877438
0.0,3.0,8.03,-74.15,-76.70784901513899
0.0,3.0,8.22,-81.6,-137.8353794691592
0.0,3.0,8.41,-64.81,143.62322601929915
0.0,3.0,8.6,-68.99,87.79880222428739
0.0,3.0,8.79,-66.77,151.31257284534595
0.0,3.0,8.98,-65.82,100.29346836203676
0.0,3.0,9.17,-81.22,-96.79157299696617
0.0,3.0,9.36,-82.31,116.66534240978328
0.0,3.0,9.55,-70.18,-177.49354326960824
0.0,3.0,9.74,-65.82,-163.06728297438613
0.0,3.0,9.93,-69.84,128.15584519663037
0.0,3.0,10.12,-69.68,176.57799552706405
0.0,3.0,10.31,-70.63,109.33939632471836
0.0,3.0,10.5,-69.82,78.93103395174066
0.0,3.0,10.69,-77.53,97.18843761538854
0.0,3.0,10.88,-72.43,54.31197381796765
0.0,3.0,11.07,-71.71,-100.61097377081649
0.0,3.0,11.26,-77.36,-175.0410040091495
0.0,3.0,11.45,-80.58,-173.09366103028452
0.0,3.0,11.64,-65.97,149.59899749935582
0.0,3.0,11.83,-76.83,125.49050919089298
0.0,3.0,12.02,-71.06,99.10712744506294
0.0,3.0,12.21,-67.02,60.10870519824965
0.0,3.0,12.4,-74.36,47.208453257959945
0.0,3.0,12.59,-71.54,-155.65771543828552
0.0,3.0,12.78,-72.08,151.120732913953
0.0,3.0,12.97,-90.94,16.136607249099892
0.0,3.0,13.16,-70.37,160.44846267366265
0.0,3.0,13.35,-79.17,56.318384633955105
0.0,3.0,13.54,-83.16,48.41268233421845
0.0,3.0,13.73,-77.63,140.29857631378675
0.0,3.0,13.92,-72.51,71.32221226732538
0.0,3.0,14.11,-72.35,-49.402314234564386
0.0,3.0,14.3,-69.6,-92.96548375164528
0.0,3.0,14.49,-72.29,49.031710116368615
0.0,3.0,14.68,-72.52,-114.23511833512181
0.0,3.0,14.87,-76.13,89.49931598042048
0.0,3.0,15.06,-79.62,-102.76387293469251
0.0,3.0,15.25,-78.18,-156.66455478169158
0.0,3.0,15.44,-76.69,10.260984220754876
0.0,3.0,15.63,-84.17,58.45168153307434
0.0,3.0,15.82,-72.38,-165.05369864837735
0.0,3.0,16.01,-76.95,-167.6204544264455
0.0,3.0,16.2,-73.63,-160.9417374175317
0.0,3.0,16.39,-81.69,-15.815942726248265
0.0,3.0,16.58,-78.01,-162.4594158026202
0.0,3.0,16.77,-73.86,108.22979221789869
0.0,3.0,16.96,-79.21,66.06218589940889
0.0,3.0,17.15,-82.75,99.95312575640968
0.0,3.0,17.34,-85.0,81.7836133288117
0.0,3.0,17.53,-81.83,-151.4383291050859
0.0,3.0,17.72,-81.93,147.3926516040048
0.0,3.0,17.91,-77.96,156.3819989625923
0.0,3.0,18.1,-70.16,118.85960405087712
0.0,3.0,18.29,-71.99,57.08653768799033
0.0,3.0,18.48,-75.28,-73.20112586130084
0.0,3.0,18.67,-72.96,13.573348644031508
0.0,3.0,18.86,-74.82,172.72034925986588
0.0,3.0,19.05,-72.31,125.51615355721627
0.0,3.0,19.24,-80.68,103.09525010124808
0.0,3.0,19.43,-83.24,96.08034043416774
0.0,3.0,19.62,-85.79,40.84363698088388
0.0,3.0,19.81,-73.14,86.16833963660659
0.0,3.0,20.0,-88.95,44.218594345619664
0.0,4.0,1.0,-72.14,44.28049205292159
0.0,4.0,1.19,-67.8,123.27020966010133
0.0,4.0,1.38,-64.82,138.44597381104876
0.0,4.0,1.57,-52.12,32.86893075146094
0.0,4.0,1.76,-51.85,-79.66536436925419
0.0,4.0,1.95,-46.09,158.20085276041146
0.0,4.0,2.14,-54.08,99.63188086762717
0.0,4.0,2.33,-55.74,69.0493443299873
0.0,4.0,2.52,-54.65,86.99744836374161
0.0,4.0,2.71,-63.69,-49.88346553510565
0.0,4.0,2.9,-50.23,-62.69129064322485
0.0,4.0,3.09,-55.7,-116.51930254973269
0.0,4.0,3.28,-59.96,112.77096578519361
0.0,4.0,3.47,-58.65,139.8307855548161
0.0,4.0,3.66,-69.86,-51.31703104287738
0.0,4.0,3.85,-58.97,114.32944721337674
0.0,4.0,4.04,-61.42,35.96275909992089
0.0,4.0,4.23,-55.58,-0.45905380402726287
0.0,4.0,4.42,-58.83,-22.090146858965074
0.0,4.0,4.61,-57.12,-115.72274740837885
0.0,4.0,4.8,-56.5,-128.03497002829462
0.0,4.0,4.99,-60.85,145.10391343743697
0.0,4.0,5.18,-63.98,-111.60494861181189
0.0,4.0,5.37,-58.68,54.55681381378983
0.0,4.0,5.56,-60.26,113.59756820490541
0.0,4.0,5.75,-74.34,40.97681038467465
0.0,4.0,5.94,-66.25,16.09875505942228
0.0,4.0,6.13,-68.42,24.859679130672784
0.0,4.0,6.32,-64.54,-133.82228330534198
0.0,4.0,6.51,-66.26,-153.485257644655
0.0,4.0,6.7,-68.7,-132.1779523887914
0.0,4.0,6.89,-71.26,158.06095841093637
0.0,4.0,7.08,-70.13,151.94622914267566
0.0,4.0,7.27,-68.79,66.89180263813591
0.0,4.0,7.46,-76.7,51.8110266981289
0.0,4.0,7.65,-76.35,60.21183572120857
0.0,4.0,7.84,-67.06,8.235697509719165
0.0,4.0,8.03,-71.96,-167.43255717972974
0.0,4.0,8.22,-71.04,-97.80450194322192
0.0,4.0,8.41,-65.6,-174.96478177040848
0.0,4.0,8.6,-73.14,149.41069171411863
0.0,4.0,8.79,-67.74,-138.81920739653506
0.0,4.0,8.98,-70.85,144.1298788044586
0.0,4.0,9.17,-80.56,81.54941158390169
0.0,4.0,9.36,-76.77,152.65356470970409
0.0,4.0,9.55,-71.39,-87.81375078120028
0.0,4.0,9.74,-70.36,174.22819017465696
0.0,4.0,9.93,-72.18,115.82870267422867
0.0,4.0,10.12,-72.39,135.078991173914
0.0,4.0,10.31,-73.44,135.3755808919582
0.0,4.0,10.5,-69.87,139.9306065574632
0.0,4.0,10.69,-67.02,131.87793300426083
0.0,4.0,10.88,-71.48,124.07115298849453
0.0,4.0,11.07,-75.68,-52.631101596989176
0.0,4.0,11.26,-74.54,56.376990574577476
0.0,4.0,11.45,-88.67,-99.51671691282314
0.0,4.0,11.64,-72.14,-121.84476642138776
0.0,4.0,11.83,-69.33,172.01487583198903
0.0,4.0,12.02,-71.63,122.207089355392
0.0,4.0,12.21,-79.92,94.03000784303227
0.0,4.0,12.4,-70.53,106.05324108389485
0.0,4.0,12.59,-72.78,21.840052497212195
0.0,4.0,12.78,-77.44,107.79422141201796
0.0,4.0,12.97,-75.58,-33.05900611627184
0.0,4.0,13.16,-72.61,153.55240310241902
0.0,4.0,13.35,-98.96,-141.3401401035069
0.0,4.0,13.54,-79.22,139.86733799879408
0.0,4.0,13.73,-71.21,122.86835363731034
0.0,4.0,13.92,-76.42,124.94259604778946
0.0,4.0,14.11,-76.04,110.32175157494594
0.0,4.0,14.3,-73.42,-38.209507474312666
0.0,4.0,14.49,-97.56,154.6851099374455
0.0,4.0,14.68,-71.14,-34.93091062730189
0.0,4.0,14.87,-70.08,-179.9562646789477
0.0,4.0,15.06,-81.73,-75.68360443170873
0.0,4.0,15.25,-80.38,-141.38797870305513
0.0,4.0,15.44,-84.6,-179.899967612792
0.0,4.0,15.63,-74.09,-70.24946060592488
0.0,4.0,15.82,-84.34,-138.52019498885312
0.0,4.0,16.01,-81.72,84.48125004898674
0.0,4.0,16.2,-73.14,93.0983678691323
0.0,4.0,16.39,-76.32,171.51334339544718
0.0,4.0,16.58,-69.8,171.44229198657968
0.0,4.0,16.77,-70.97,147.66933544844346
0.0,4.0,16.96,-71.0,135.39693652600027
0.0,4.0,17.15,-74.92,151.94015716703825
0.0,4.0,17.34,-76.39,61.03669942234182
0.0,4.0,17.53,-72.41,97.60946862955366
0.0,4.0,17.72,-86.35,-144.96041438681272
0.0,4.0,17.91,-70.66,151.7246804816203
0.0,4.0,18.1,-80.27,79.93927043980327
0.0,4.0,18.29,-82.14,-178.30123393687893
0.0,4.0,18.48,-72.8,46.83619392451136
0.0,4.0,18.67,-82.59,43.89142030830578
0.0,4.0,18.86,-70.29,-171.96603706641733
0.0,4.0,19.05,-72.37,125.88272705877309
0.0,4.0,19.24,-71.89,126.18644219651486
0.0,4.0,19.43,-78.79,129.85436973179097
0.0,4.0,19.62,-87.71,-57.32075327888804
0.0,4.0,19.81,-72.92,76.54778815841577
0.0,4.0,20.0,-78.0,8.219650469306286
0.0,5.0,1.0,-73.87,75.62170307317588
0.0,5.0,1.19,-78.58,8.228506084718513
0.0,5.0,1.38,-64.92,120.57227318036959
0.0,5.0,1.57,-51.55,41.68511192418429
0.0,5.0,1.76,-52.64,-76.45238089698624
0.0,5.0,1.95,-46.56,163.8650483573945
0.0,5.0,2.14,-52.4,109.85251977784802
0.0,5.0,2.33,-55.54,81.25619412202556
0.0,5.0,2.52,-54.71,84.05442569453159
0.0,5.0,2.71,-71.99,-65.23979381311926
0.0,5.0,2.9,-51.33,-52.83013428164465
0.0,5.0,3.09,-56.75,-114.21054064855683
0.0,5.0,3.28,-62.38,83.41364249371453
0.0,5.0,3.47,-58.13,153.58516721233335
0.0,5.0,3.66,-63.6,-117.48927672119129
0.0,5.0,3.85,-59.04,132.27814877381368
0.0,5.0,4.04,-63.15,59.89661166145965
0.0,5.0,4.23,-55.57,7.879864175264108
0.0,5.0,4.42,-58.4,-1.8359064120297213
0.0,5.0,4.61,-56.89,-104.37875560806309
